latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-7.627416,112.88265,8.0,28800,Asia/Singapore,GMT+8

time,precipitation_sum (mm),temperature_2m_max (°C),temperature_2m_min (°C),wind_speed_10m_max (km/h),rain_sum (mm),soil_moisture_0_to_100cm_mean (m³/m³)
2021-08-23,0.00,34.1,23.2,18.3,0.00,0.205
2021-08-24,0.00,34.1,21.9,17.3,0.00,0.206
2021-08-25,0.00,34.5,23.2,16.3,0.00,0.205
2021-08-26,0.00,34.3,23.5,16.7,0.00,0.205
2021-08-27,0.00,34.2,21.7,15.8,0.00,0.204
2021-08-28,0.00,33.9,24.5,21.9,0.00,0.204
2021-08-29,0.00,34.4,23.7,16.6,0.00,0.202
2021-08-30,0.00,33.8,25.4,22.1,0.00,0.201
2021-08-31,0.00,33.4,23.9,19.5,0.00,0.201
2021-09-01,0.00,34.5,23.4,19.8,0.00,0.201
2021-09-02,0.00,34.9,23.2,13.0,0.00,0.200
2021-09-03,0.00,34.3,25.1,16.9,0.00,0.198
2021-09-04,0.00,34.3,24.9,15.6,0.00,0.195
2021-09-05,0.00,33.9,25.2,18.6,0.00,0.193
2021-09-06,0.00,33.1,24.3,18.6,0.00,0.194
2021-09-07,0.10,33.3,25.0,12.5,0.10,0.194
2021-09-08,0.00,33.5,24.0,24.3,0.00,0.192
2021-09-09,0.00,34.7,22.9,23.2,0.00,0.190
2021-09-10,0.00,34.7,24.5,19.2,0.00,0.188
2021-09-11,0.00,33.9,25.6,21.9,0.00,0.188
2021-09-12,2.30,31.5,24.9,17.6,2.30,0.192
2021-09-13,1.30,31.4,25.5,15.0,1.30,0.192
2021-09-14,14.80,32.0,24.6,16.6,14.80,0.197
2021-09-15,1.80,32.5,24.0,17.9,1.80,0.202
2021-09-16,0.00,32.6,23.9,13.1,0.00,0.202
2021-09-17,0.00,34.5,24.0,18.6,0.00,0.201
2021-09-18,0.00,34.0,24.2,23.7,0.00,0.200
2021-09-19,0.00,34.0,23.1,20.2,0.00,0.199
2021-09-20,0.00,34.9,22.9,13.8,0.00,0.198
2021-09-21,0.50,32.6,25.1,18.7,0.50,0.200
2021-09-22,0.00,32.4,24.1,17.8,0.00,0.200
2021-09-23,0.00,32.2,23.7,17.8,0.00,0.199
2021-09-24,1.10,31.6,24.1,14.2,1.10,0.198
2021-09-25,0.10,32.5,24.4,17.1,0.10,0.194
2021-09-26,2.00,32.7,25.4,16.5,2.00,0.193
2021-09-27,0.90,34.5,24.1,20.6,0.90,0.192
2021-09-28,0.00,35.2,24.0,12.9,0.00,0.191
2021-09-29,0.00,35.4,24.2,20.7,0.00,0.193
2021-09-30,0.00,33.9,23.9,20.7,0.00,0.192
2021-10-01,0.00,34.3,23.5,12.8,0.00,0.192
2021-10-02,0.00,33.2,23.6,15.8,0.00,0.192
2021-10-03,0.10,34.6,24.6,18.7,0.10,0.192
2021-10-04,0.40,32.5,25.1,16.6,0.40,0.192
2021-10-05,0.10,34.0,24.5,17.7,0.10,0.196
2021-10-06,0.20,33.1,25.7,17.2,0.20,0.196
2021-10-07,0.00,33.8,24.9,17.6,0.00,0.194
2021-10-08,0.00,34.8,24.5,15.8,0.00,0.194
2021-10-09,0.00,34.7,23.8,17.0,0.00,0.195
2021-10-10,0.00,35.7,24.9,14.0,0.00,0.196
2021-10-11,0.00,35.8,24.2,23.3,0.00,0.196
2021-10-12,0.00,34.8,26.2,18.9,0.00,0.193
2021-10-13,0.00,35.7,23.7,21.9,0.00,0.187
2021-10-14,0.00,34.8,24.2,19.5,0.00,0.187
2021-10-15,0.00,33.7,24.3,16.6,0.00,0.187
2021-10-16,0.00,34.3,25.9,17.0,0.00,0.188
2021-10-17,0.80,34.3,25.4,17.6,0.80,0.186
2021-10-18,16.50,33.2,24.7,17.6,16.50,0.187
2021-10-19,0.00,33.6,24.3,15.0,0.00,0.191
2021-10-20,0.00,34.1,24.8,15.0,0.00,0.190
2021-10-21,0.00,33.2,24.0,11.5,0.00,0.187
2021-10-22,0.00,33.6,24.0,15.1,0.00,0.187
2021-10-23,0.00,34.5,24.5,17.0,0.00,0.184
2021-10-24,0.00,34.8,25.9,17.0,0.00,0.183
2021-10-25,0.00,34.0,25.8,16.2,0.00,0.183
2021-10-26,0.00,34.4,24.5,17.4,0.00,0.180
2021-10-27,22.30,32.7,25.5,15.0,22.30,0.182
2021-10-28,5.70,33.3,24.4,15.2,5.70,0.195
2021-10-29,3.30,33.6,25.0,12.9,3.30,0.188
2021-10-30,8.50,33.4,25.8,17.3,8.50,0.183
2021-10-31,14.80,31.4,25.0,16.7,14.80,0.184
2021-11-01,15.80,31.9,24.6,14.5,15.80,0.195
2021-11-02,25.10,32.2,24.9,14.3,25.10,0.204
2021-11-03,0.00,32.2,24.5,14.5,0.00,0.209
2021-11-04,2.80,33.0,24.1,17.9,2.80,0.209
2021-11-05,25.10,31.1,24.8,15.3,25.10,0.221
2021-11-06,2.60,31.2,24.5,14.1,2.60,0.226
2021-11-07,0.30,32.4,24.2,14.7,0.30,0.234
2021-11-08,7.50,31.5,24.7,15.9,7.50,0.236
2021-11-09,7.60,32.2,25.0,14.3,7.60,0.244
2021-11-10,10.40,32.1,24.8,10.6,10.40,0.251
2021-11-11,19.20,30.3,25.0,10.5,19.20,0.264
2021-11-12,23.70,29.1,24.5,10.5,23.70,0.276
2021-11-13,16.30,30.5,24.8,15.5,16.30,0.280
2021-11-14,13.00,29.7,24.9,14.3,13.00,0.298
2021-11-15,16.10,29.5,24.5,7.0,16.10,0.303
2021-11-16,9.70,30.6,24.6,11.2,9.70,0.317
2021-11-17,4.70,30.4,24.6,10.8,4.70,0.321
2021-11-18,1.00,31.5,25.0,12.1,1.00,0.316
2021-11-19,18.30,32.1,24.4,17.5,18.30,0.301
2021-11-20,71.80,26.4,24.1,8.7,71.80,0.318
2021-11-21,5.70,30.8,23.7,7.0,5.70,0.323
2021-11-22,22.20,31.8,24.2,18.9,22.20,0.328
2021-11-23,12.70,30.6,24.6,9.5,12.70,0.329
2021-11-24,35.40,31.0,24.5,11.0,35.40,0.340
2021-11-25,3.20,31.2,24.3,9.0,3.20,0.344
2021-11-26,4.60,31.2,24.6,10.0,4.60,0.349
2021-11-27,22.10,31.4,24.8,9.7,22.10,0.352
2021-11-28,14.50,29.5,24.0,9.7,14.50,0.362
2021-11-29,9.70,30.1,23.7,9.4,9.70,0.376
2021-11-30,17.70,30.9,24.0,13.2,17.70,0.375
2021-12-01,14.40,28.4,24.4,14.0,14.40,0.382
2021-12-02,8.00,31.1,24.0,10.5,8.00,0.378
2021-12-03,5.40,30.5,24.7,11.4,5.40,0.379
2021-12-04,63.00,29.0,24.6,16.7,63.00,0.379
2021-12-05,35.80,28.1,24.2,18.1,35.80,0.388
2021-12-06,4.30,29.8,25.0,16.4,4.30,0.382
2021-12-07,3.10,31.4,24.4,16.8,3.10,0.384
2021-12-08,7.30,33.0,24.0,8.4,7.30,0.381
2021-12-09,3.10,31.6,23.9,14.8,3.10,0.379
2021-12-10,7.70,31.5,23.6,8.4,7.70,0.377
2021-12-11,9.50,31.2,24.5,10.5,9.50,0.383
2021-12-12,1.40,31.0,24.5,15.9,1.40,0.378
2021-12-13,0.10,31.7,24.6,10.8,0.10,0.374
2021-12-14,11.90,30.5,25.1,9.6,11.90,0.374
2021-12-15,2.10,29.0,24.6,8.9,2.10,0.372
2021-12-16,5.40,30.9,24.4,7.4,5.40,0.379
2021-12-17,5.30,31.4,25.2,10.9,5.30,0.375
2021-12-18,8.00,30.7,24.9,14.4,8.00,0.368
2021-12-19,5.20,32.3,24.3,8.5,5.20,0.350
2021-12-20,28.50,30.2,24.5,10.9,28.50,0.368
2021-12-21,25.10,28.4,24.9,8.0,25.10,0.383
2021-12-22,2.50,31.5,24.2,9.3,2.50,0.384
2021-12-23,15.40,31.6,24.2,13.0,15.40,0.382
2021-12-24,9.50,31.5,24.8,10.9,9.50,0.376
2021-12-25,3.50,31.4,24.5,11.0,3.50,0.369
2021-12-26,1.20,31.5,24.5,11.7,1.20,0.369
2021-12-27,3.10,31.0,24.4,18.0,3.10,0.368
2021-12-28,5.20,32.0,23.5,11.8,5.20,0.366
2021-12-29,0.70,31.3,24.1,9.9,0.70,0.366
2021-12-30,10.80,30.5,24.6,10.3,10.80,0.365
2021-12-31,6.10,29.5,24.2,12.3,6.10,0.363
2022-01-01,18.80,30.4,23.2,12.7,18.80,0.365
2022-01-02,10.40,30.5,23.6,7.4,10.40,0.378
2022-01-03,2.20,30.3,23.9,10.4,2.20,0.378
2022-01-04,0.90,31.0,23.9,10.6,0.90,0.374
2022-01-05,3.10,30.5,24.0,11.3,3.10,0.371
2022-01-06,3.00,30.7,23.4,9.6,3.00,0.367
2022-01-07,15.20,30.3,23.6,12.7,15.20,0.366
2022-01-08,0.60,30.5,23.2,13.2,0.60,0.361
2022-01-09,7.50,31.0,24.2,14.2,7.50,0.358
2022-01-10,23.10,30.4,23.8,11.5,23.10,0.365
2022-01-11,9.00,30.1,24.2,14.8,9.00,0.365
2022-01-12,1.40,31.5,24.2,27.7,1.40,0.369
2022-01-13,3.00,30.9,24.8,15.1,3.00,0.367
2022-01-14,2.80,31.2,23.9,26.7,2.80,0.371
2022-01-15,17.70,31.0,25.2,21.6,17.70,0.370
2022-01-16,11.50,30.8,24.4,18.7,11.50,0.373
2022-01-17,14.90,30.6,23.9,15.5,14.90,0.380
2022-01-18,13.20,28.2,24.1,13.2,13.20,0.384
2022-01-19,15.60,31.6,24.0,19.1,15.60,0.388
2022-01-20,29.60,28.4,23.5,17.1,29.60,0.396
2022-01-21,3.50,29.6,23.6,9.2,3.50,0.405
2022-01-22,26.10,31.0,23.6,12.3,26.10,0.404
2022-01-23,7.20,31.5,24.0,12.3,7.20,0.404
2022-01-24,0.00,33.5,24.0,14.0,0.00,0.400
2022-01-25,0.30,33.3,23.7,21.4,0.30,0.393
2022-01-26,0.00,31.1,25.9,26.1,0.00,0.387
2022-01-27,13.40,31.9,25.0,21.2,13.40,0.385
2022-01-28,7.10,30.4,25.0,10.7,7.10,0.384
2022-01-29,4.10,30.6,24.2,12.3,4.10,0.382
2022-01-30,6.50,28.9,24.4,13.1,6.50,0.384
2022-01-31,6.60,31.2,23.8,25.2,6.60,0.386
2022-02-01,13.50,30.4,23.5,9.0,13.50,0.389
2022-02-02,9.60,30.9,24.0,10.5,9.60,0.396
2022-02-03,1.30,31.2,23.5,15.6,1.30,0.392
2022-02-04,0.90,31.0,24.0,8.3,0.90,0.392
2022-02-05,11.00,29.8,24.1,14.5,11.00,0.391
2022-02-06,11.50,29.8,23.8,19.6,11.50,0.394
2022-02-07,8.00,29.2,24.4,16.9,8.00,0.401
2022-02-08,6.60,31.2,23.9,19.8,6.60,0.401
2022-02-09,3.90,30.4,24.1,10.8,3.90,0.399
2022-02-10,14.50,29.2,24.0,13.8,14.50,0.402
2022-02-11,3.20,29.4,24.3,7.4,3.20,0.407
2022-02-12,24.50,30.4,24.0,10.8,24.50,0.410
2022-02-13,23.50,30.7,24.0,15.8,23.50,0.417
2022-02-14,8.50,26.8,24.4,10.9,8.50,0.418
2022-02-15,10.00,30.5,24.0,11.7,10.00,0.414
2022-02-16,6.10,30.5,23.6,14.5,6.10,0.410
2022-02-17,25.50,28.9,23.6,12.9,25.50,0.413
2022-02-18,16.10,27.2,24.0,10.7,16.10,0.419
2022-02-19,2.00,31.2,23.4,13.4,2.00,0.416
2022-02-20,3.80,30.5,23.8,16.8,3.80,0.408
2022-02-21,1.20,30.7,23.2,25.0,1.20,0.405
2022-02-22,3.20,30.8,23.9,13.7,3.20,0.406
2022-02-23,0.90,30.8,23.0,14.1,0.90,0.401
2022-02-24,2.00,30.8,23.3,17.7,2.00,0.396
2022-02-25,4.20,30.4,23.3,12.8,4.20,0.393
2022-02-26,14.70,29.8,23.6,14.8,14.70,0.393
2022-02-27,4.80,29.2,24.0,15.0,4.80,0.398
2022-02-28,15.30,29.4,23.8,16.1,15.30,0.400
2022-03-01,6.30,29.4,24.6,20.0,6.30,0.403
2022-03-02,8.40,31.5,24.2,19.7,8.40,0.402
2022-03-03,3.30,30.8,24.6,18.5,3.30,0.398
2022-03-04,2.20,30.6,24.4,11.3,2.20,0.391
2022-03-05,1.30,30.0,24.0,9.5,1.30,0.389
2022-03-06,2.00,31.1,24.2,8.6,2.00,0.390
2022-03-07,14.50,30.5,24.5,12.6,14.50,0.393
2022-03-08,7.10,31.1,24.4,12.5,7.10,0.395
2022-03-09,23.30,30.5,24.5,11.2,23.30,0.398
2022-03-10,17.10,31.8,24.7,9.0,17.10,0.397
2022-03-11,17.90,30.6,24.4,12.5,17.90,0.403
2022-03-12,12.30,29.5,24.8,11.9,12.30,0.405
2022-03-13,9.10,31.1,24.6,13.6,9.10,0.405
2022-03-14,3.10,30.6,24.5,14.7,3.10,0.405
2022-03-15,19.30,31.0,24.2,11.0,19.30,0.410
2022-03-16,9.30,30.8,24.6,15.2,9.30,0.413
2022-03-17,0.00,31.7,23.6,9.1,0.00,0.412
2022-03-18,0.90,32.0,25.1,11.8,0.90,0.406
2022-03-19,9.20,30.7,24.4,10.3,9.20,0.402
2022-03-20,15.20,30.5,24.4,13.4,15.20,0.403
2022-03-21,22.20,30.0,23.8,12.0,22.20,0.407
2022-03-22,22.90,28.4,24.2,13.4,22.90,0.411
2022-03-23,15.30,31.2,24.4,12.5,15.30,0.411
2022-03-24,2.70,30.6,24.9,10.2,2.70,0.412
2022-03-25,6.50,31.2,24.5,11.6,6.50,0.407
2022-03-26,11.00,31.0,24.8,8.7,11.00,0.397
2022-03-27,13.00,30.5,23.9,11.2,13.00,0.391
2022-03-28,7.70,30.7,24.3,7.1,7.70,0.392
2022-03-29,1.90,30.9,24.3,9.7,1.90,0.395
2022-03-30,1.80,31.5,25.0,9.2,1.80,0.384
2022-03-31,5.50,31.3,24.8,10.1,5.50,0.381
2022-04-01,4.10,30.9,24.4,11.2,4.10,0.378
2022-04-02,0.00,31.2,24.4,8.0,0.00,0.376
2022-04-03,1.80,31.3,23.8,10.2,1.80,0.373
2022-04-04,0.80,31.1,23.7,13.7,0.80,0.370
2022-04-05,0.00,31.4,23.2,10.5,0.00,0.368
2022-04-06,4.80,31.9,24.0,13.3,4.80,0.365
2022-04-07,3.00,32.2,24.1,9.2,3.00,0.367
2022-04-08,5.20,32.4,24.0,10.8,5.20,0.369
2022-04-09,0.30,32.1,23.5,12.1,0.30,0.367
2022-04-10,0.30,31.5,24.0,10.6,0.30,0.363
2022-04-11,0.20,31.8,23.5,10.2,0.20,0.354
2022-04-12,0.20,32.0,23.1,10.9,0.20,0.347
2022-04-13,0.00,31.7,23.5,12.1,0.00,0.342
2022-04-14,0.00,32.0,23.9,11.6,0.00,0.339
2022-04-15,0.00,32.4,22.5,10.7,0.00,0.332
2022-04-16,0.00,32.4,23.2,14.4,0.00,0.331
2022-04-17,0.50,32.2,24.4,11.5,0.50,0.326
2022-04-18,10.20,29.7,25.9,12.1,10.20,0.329
2022-04-19,19.30,31.2,24.6,19.1,19.30,0.340
2022-04-20,14.00,30.6,24.5,13.2,14.00,0.356
2022-04-21,14.20,30.2,24.2,9.7,14.20,0.364
2022-04-22,0.00,31.1,23.9,10.8,0.00,0.366
2022-04-23,0.10,31.8,25.1,8.7,0.10,0.365
2022-04-24,3.00,31.1,25.5,9.5,3.00,0.363
2022-04-25,0.40,32.1,24.2,12.4,0.40,0.363
2022-04-26,11.80,30.3,24.0,14.8,11.80,0.360
2022-04-27,8.90,31.6,24.5,12.9,8.90,0.355
2022-04-28,21.30,31.0,23.9,10.1,21.30,0.365
2022-04-29,3.20,30.8,24.6,9.1,3.20,0.370
2022-04-30,17.30,30.1,25.4,14.4,17.30,0.374
2022-05-01,4.50,31.0,24.4,17.6,4.50,0.381
2022-05-02,0.00,32.2,23.9,10.4,0.00,0.380
2022-05-03,0.00,32.0,24.1,12.0,0.00,0.380
2022-05-04,0.20,32.3,23.9,10.1,0.20,0.381
2022-05-05,0.00,31.2,24.0,11.8,0.00,0.373
2022-05-06,0.20,31.7,25.1,10.3,0.20,0.362
2022-05-07,0.00,32.7,24.8,11.1,0.00,0.350
2022-05-08,17.70,30.0,25.1,10.4,17.70,0.353
2022-05-09,19.70,30.4,25.2,14.8,19.70,0.370
2022-05-10,2.20,30.2,24.7,11.7,2.20,0.374
2022-05-11,1.80,31.0,25.0,8.2,1.80,0.369
2022-05-12,3.90,31.3,24.8,8.7,3.90,0.365
2022-05-13,3.20,30.9,25.0,12.3,3.20,0.364
2022-05-14,2.40,31.7,25.0,8.7,2.40,0.360
2022-05-15,0.00,32.2,24.5,11.7,0.00,0.362
2022-05-16,0.00,32.0,24.9,11.3,0.00,0.357
2022-05-17,2.70,31.8,23.6,9.5,2.70,0.354
2022-05-18,20.40,29.5,24.9,12.9,20.40,0.366
2022-05-19,30.60,30.2,24.9,15.1,30.60,0.377
2022-05-20,12.30,30.6,23.7,13.7,12.30,0.378
2022-05-21,22.20,29.6,24.4,9.6,22.20,0.383
2022-05-22,0.60,31.1,24.1,13.6,0.60,0.380
2022-05-23,0.30,31.4,24.4,15.4,0.30,0.376
2022-05-24,5.60,31.0,24.6,13.9,5.60,0.372
2022-05-25,1.10,31.0,24.7,9.3,1.10,0.372
2022-05-26,35.80,27.0,23.9,14.5,35.80,0.382
2022-05-27,7.50,29.8,24.0,9.4,7.50,0.388
2022-05-28,2.40,30.9,24.5,7.1,2.40,0.386
2022-05-29,7.40,30.7,24.8,12.0,7.40,0.388
2022-05-30,0.80,30.6,23.7,11.5,0.80,0.388
2022-05-31,2.30,31.2,23.5,10.0,2.30,0.384
2022-06-01,4.80,30.1,24.2,9.1,4.80,0.376
2022-06-02,0.00,31.6,24.0,8.7,0.00,0.370
2022-06-03,0.00,31.5,23.2,14.1,0.00,0.360
2022-06-04,0.90,31.0,23.8,11.2,0.90,0.356
2022-06-05,14.30,29.8,24.1,9.6,14.30,0.357
2022-06-06,1.60,30.5,24.2,9.8,1.60,0.359
2022-06-07,3.10,31.0,23.8,12.8,3.10,0.352
2022-06-08,6.80,30.4,24.3,13.8,6.80,0.352
2022-06-09,0.10,31.5,23.5,10.4,0.10,0.353
2022-06-10,2.10,31.0,24.3,9.2,2.10,0.353
2022-06-11,5.20,31.4,24.3,12.7,5.20,0.350
2022-06-12,11.60,31.0,24.4,13.6,11.60,0.355
2022-06-13,2.20,29.9,24.2,11.4,2.20,0.352
2022-06-14,9.00,29.5,24.1,11.6,9.00,0.358
2022-06-15,1.50,29.8,24.2,15.6,1.50,0.357
2022-06-16,2.50,31.0,23.5,14.8,2.50,0.355
2022-06-17,15.70,30.6,23.6,11.2,15.70,0.358
2022-06-18,1.00,30.8,23.2,9.5,1.00,0.359
2022-06-19,1.20,30.0,23.5,13.2,1.20,0.360
2022-06-20,0.30,32.0,23.2,14.0,0.30,0.359
2022-06-21,0.00,31.8,23.0,10.4,0.00,0.354
2022-06-22,0.00,31.9,21.9,13.2,0.00,0.350
2022-06-23,0.90,31.5,22.4,12.2,0.90,0.349
2022-06-24,0.00,32.5,22.9,11.3,0.00,0.344
2022-06-25,0.10,31.1,23.2,10.8,0.10,0.345
2022-06-26,4.40,31.9,24.4,8.3,4.40,0.343
2022-06-27,0.10,32.2,23.5,6.7,0.10,0.348
2022-06-28,0.00,31.9,22.9,13.0,0.00,0.348
2022-06-29,0.00,31.8,24.0,12.1,0.00,0.344
2022-06-30,0.00,31.0,21.5,9.0,0.00,0.336
2022-07-01,0.00,32.3,22.8,19.5,0.00,0.332
2022-07-02,0.30,32.1,23.7,15.9,0.30,0.333
2022-07-03,11.40,30.7,24.0,10.5,11.40,0.334
2022-07-04,9.20,29.6,24.2,11.2,9.20,0.336
2022-07-05,1.90,31.2,24.5,10.7,1.90,0.346
2022-07-06,1.50,29.2,23.9,8.7,1.50,0.348
2022-07-07,0.00,30.6,23.2,10.2,0.00,0.350
2022-07-08,0.00,31.0,20.8,10.5,0.00,0.345
2022-07-09,0.00,30.7,20.0,9.9,0.00,0.341
2022-07-10,0.00,31.2,21.4,13.3,0.00,0.337
2022-07-11,0.00,30.2,22.9,13.0,0.00,0.334
2022-07-12,0.00,32.1,23.6,17.7,0.00,0.330
2022-07-13,2.10,31.1,23.6,15.8,2.10,0.326
2022-07-14,3.80,30.4,24.0,14.9,3.80,0.325
2022-07-15,0.00,31.4,23.9,19.1,0.00,0.325
2022-07-16,0.00,32.2,23.5,10.3,0.00,0.322
2022-07-17,2.50,31.4,23.8,15.3,2.50,0.319
2022-07-18,0.20,32.0,22.6,17.4,0.20,0.318
2022-07-19,0.00,32.6,22.6,18.8,0.00,0.312
2022-07-20,0.00,30.8,22.6,15.0,0.00,0.306
2022-07-21,0.00,32.9,22.2,10.1,0.00,0.303
2022-07-22,0.00,32.8,24.5,13.8,0.00,0.300
2022-07-23,0.20,32.7,23.4,15.9,0.20,0.296
2022-07-24,0.00,32.3,22.8,10.8,0.00,0.294
2022-07-25,0.00,32.0,20.6,17.9,0.00,0.292
2022-07-26,0.00,31.3,19.6,15.4,0.00,0.290
2022-07-27,0.00,32.0,22.7,15.3,0.00,0.287
2022-07-28,0.00,31.6,22.7,17.3,0.00,0.285
2022-07-29,0.00,31.9,23.1,15.5,0.00,0.283
2022-07-30,0.00,31.2,23.0,11.7,0.00,0.282
2022-07-31,0.00,31.2,22.4,14.8,0.00,0.279
2022-08-01,0.00,31.5,21.2,14.3,0.00,0.277
2022-08-02,0.80,31.4,23.8,14.6,0.80,0.274
2022-08-03,0.00,31.5,22.7,13.4,0.00,0.272
2022-08-04,0.00,34.0,23.7,14.3,0.00,0.267
2022-08-05,0.00,32.3,21.4,15.3,0.00,0.262
2022-08-06,0.00,32.2,21.9,15.0,0.00,0.259
2022-08-07,0.00,32.5,22.8,16.3,0.00,0.256
2022-08-08,0.00,33.2,23.0,12.5,0.00,0.256
2022-08-09,0.00,33.8,23.3,13.7,0.00,0.253
2022-08-10,0.70,33.2,24.4,17.1,0.70,0.253
2022-08-11,0.00,32.2,24.4,18.2,0.00,0.252
2022-08-12,1.20,31.0,23.8,18.2,1.20,0.252
2022-08-13,23.00,32.0,23.8,14.6,23.00,0.263
2022-08-14,14.40,31.1,23.8,18.5,14.40,0.270
2022-08-15,0.00,31.4,23.4,13.9,0.00,0.274
2022-08-16,0.20,31.5,23.9,14.6,0.20,0.275
2022-08-17,0.00,32.0,22.7,15.2,0.00,0.273
2022-08-18,0.00,33.3,21.7,20.7,0.00,0.271
2022-08-19,0.00,33.1,22.9,16.2,0.00,0.268
2022-08-20,0.00,32.4,23.5,16.2,0.00,0.266
2022-08-21,0.00,31.8,22.9,18.5,0.00,0.264
2022-08-22,0.00,32.7,22.1,11.3,0.00,0.261
2022-08-23,0.00,33.4,22.8,9.0,0.00,0.259
2022-08-24,0.00,32.2,22.1,17.4,0.00,0.258
2022-08-25,0.00,32.7,22.0,15.6,0.00,0.255
2022-08-26,0.00,32.8,23.7,17.9,0.00,0.252
2022-08-27,2.00,33.6,24.2,16.4,2.00,0.250
2022-08-28,0.00,33.2,22.5,13.8,0.00,0.250
2022-08-29,0.00,32.8,23.2,16.8,0.00,0.250
2022-08-30,0.00,33.5,24.0,15.9,0.00,0.249
2022-08-31,0.10,32.3,24.0,14.6,0.10,0.248
2022-09-01,0.00,33.7,23.0,17.6,0.00,0.247
2022-09-02,0.00,33.1,23.9,15.1,0.00,0.246
2022-09-03,0.00,34.8,23.1,15.2,0.00,0.245
2022-09-04,0.20,33.7,24.1,17.0,0.20,0.243
2022-09-05,0.00,32.6,24.2,13.5,0.00,0.242
2022-09-06,0.00,32.5,23.9,15.4,0.00,0.241
2022-09-07,2.20,32.3,23.6,17.4,2.20,0.241
2022-09-08,0.30,32.4,23.6,16.6,0.30,0.242
2022-09-09,0.70,31.5,24.0,17.2,0.70,0.244
2022-09-10,6.10,31.6,23.9,15.9,6.10,0.241
2022-09-11,0.00,31.8,23.3,14.0,0.00,0.240
2022-09-12,0.00,32.4,23.4,17.0,0.00,0.237
2022-09-13,0.00,32.6,22.6,15.3,0.00,0.235
2022-09-14,0.00,34.4,23.1,20.2,0.00,0.232
2022-09-15,0.00,34.5,25.4,13.6,0.00,0.229
2022-09-16,0.10,34.1,24.8,20.2,0.10,0.227
2022-09-17,0.00,33.5,23.0,16.9,0.00,0.225
2022-09-18,0.00,33.2,23.5,15.9,0.00,0.224
2022-09-19,0.00,34.1,23.8,15.5,0.00,0.222
2022-09-20,0.00,34.3,25.4,11.5,0.00,0.222
2022-09-21,0.00,32.5,24.5,13.7,0.00,0.226
2022-09-22,0.00,34.0,24.3,21.1,0.00,0.227
2022-09-23,0.00,33.0,24.0,16.3,0.00,0.228
2022-09-24,0.00,34.0,23.0,16.8,0.00,0.227
2022-09-25,0.00,35.2,25.1,15.1,0.00,0.227
2022-09-26,0.10,34.0,25.5,23.8,0.10,0.228
2022-09-27,0.00,34.3,25.8,16.9,0.00,0.227
2022-09-28,0.00,33.5,23.5,15.9,0.00,0.227
2022-09-29,0.30,33.5,22.8,17.7,0.30,0.227
2022-09-30,13.10,32.7,24.8,18.7,13.10,0.230
2022-10-01,19.10,32.3,24.2,12.8,19.10,0.237
2022-10-02,17.10,32.3,23.8,12.5,17.10,0.247
2022-10-03,7.70,28.5,24.1,7.3,7.70,0.253
2022-10-04,5.60,31.6,23.9,13.0,5.60,0.259
2022-10-05,8.10,32.5,23.5,13.9,8.10,0.261
2022-10-06,6.40,31.9,23.6,17.9,6.40,0.264
2022-10-07,1.90,32.2,23.5,10.5,1.90,0.266
2022-10-08,6.70,32.9,24.4,14.1,6.70,0.266
2022-10-09,3.10,32.3,23.8,12.2,3.10,0.263
2022-10-10,4.20,32.5,23.9,13.7,4.20,0.260
2022-10-11,16.00,31.9,24.2,15.3,16.00,0.262
2022-10-12,0.30,33.7,24.0,12.1,0.30,0.261
2022-10-13,5.00,32.8,24.6,15.9,5.00,0.260
2022-10-14,2.30,32.2,24.5,10.3,2.30,0.263
2022-10-15,6.20,30.8,24.2,10.9,6.20,0.278
2022-10-16,0.00,32.2,23.8,10.3,0.00,0.283
2022-10-17,0.00,32.5,25.1,11.6,0.00,0.278
2022-10-18,15.20,29.8,24.8,11.7,15.20,0.282
2022-10-19,11.70,30.1,23.8,9.8,11.70,0.297
2022-10-20,15.40,30.5,24.5,13.8,15.40,0.304
2022-10-21,30.00,29.5,24.4,12.8,30.00,0.318
2022-10-22,0.40,31.1,24.3,9.5,0.40,0.322
2022-10-23,11.20,31.5,24.8,11.2,11.20,0.323
2022-10-24,3.20,31.6,24.0,11.8,3.20,0.323
2022-10-25,26.50,31.1,24.2,8.4,26.50,0.328
2022-10-26,15.40,30.2,24.2,12.6,15.40,0.328
2022-10-27,4.60,29.8,24.1,10.1,4.60,0.333
2022-10-28,0.00,31.5,23.2,7.2,0.00,0.328
2022-10-29,1.10,31.2,22.8,9.7,1.10,0.324
2022-10-30,1.50,31.4,23.6,10.7,1.50,0.318
2022-10-31,0.30,31.4,22.5,13.7,0.30,0.313
2022-11-01,1.30,31.9,23.1,9.6,1.30,0.309
2022-11-02,0.00,31.9,23.9,9.5,0.00,0.306
2022-11-03,2.70,32.3,24.3,14.0,2.70,0.303
2022-11-04,0.30,32.2,24.4,9.3,0.30,0.301
2022-11-05,5.00,32.0,24.2,11.4,5.00,0.294
2022-11-06,15.60,31.5,24.8,12.2,15.60,0.290
2022-11-07,1.90,31.0,24.0,11.2,1.90,0.300
2022-11-08,9.90,31.6,24.0,13.1,9.90,0.308
2022-11-09,25.20,28.9,24.3,7.2,25.20,0.317
2022-11-10,10.30,31.2,23.6,11.0,10.30,0.328
2022-11-11,23.20,31.4,24.2,13.4,23.20,0.330
