location_id,latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0,-1.2302285,116.85083,89.0,28800,Asia/Singapore,GMT+8
1,-0.52724075,117.1339,20.0,28800,Asia/Singapore,GMT+8

location_id,time,precipitation_sum (mm),temperature_2m_max (°C),temperature_2m_min (°C),wind_speed_10m_max (km/h),rain_sum (mm),soil_moisture_0_to_100cm_mean (m³/m³)
1,2020-08-07,12.20,30.8,23.3,8.7,12.20,0.418
1,2020-08-08,2.10,30.7,23.8,11.0,2.10,0.414
1,2020-08-09,26.20,28.9,23.6,6.2,26.20,0.414
1,2020-08-10,6.80,31.1,24.0,8.7,6.80,0.413
1,2020-08-11,31.30,30.0,23.8,6.8,31.30,0.415
1,2020-08-12,24.80,30.3,23.6,7.6,24.80,0.418
1,2020-08-13,9.80,30.2,23.1,5.4,9.80,0.416
1,2020-08-14,1.60,31.1,24.0,8.4,1.60,0.413
1,2020-08-15,13.60,28.5,23.7,5.8,13.60,0.411
1,2020-08-16,6.50,28.7,23.0,8.9,6.50,0.412
1,2020-08-17,0.60,31.4,23.7,10.2,0.60,0.408
1,2020-08-18,25.30,29.2,24.0,6.9,25.30,0.405
1,2020-08-19,10.90,28.6,23.2,9.6,10.90,0.406
1,2020-08-20,3.30,31.0,23.1,11.8,3.30,0.406
1,2020-08-21,2.00,30.4,23.1,8.4,2.00,0.401
1,2020-08-22,2.50,31.5,23.6,8.2,2.50,0.395
1,2020-08-23,3.40,31.1,23.5,8.8,3.40,0.390
1,2020-08-24,9.40,30.3,23.9,9.0,9.40,0.389
1,2020-08-25,13.90,28.8,23.7,10.5,13.90,0.395
1,2020-08-26,14.10,30.9,23.5,11.2,14.10,0.399
1,2020-08-27,6.50,30.1,23.6,6.5,6.50,0.401
1,2020-08-28,20.80,30.1,23.5,9.0,20.80,0.404
1,2020-08-29,11.30,31.0,23.1,8.2,11.30,0.407
1,2020-08-30,2.00,31.1,23.6,9.9,2.00,0.409
1,2020-08-31,9.40,29.2,24.0,10.5,9.40,0.407
1,2020-09-01,10.60,27.5,24.0,5.4,10.60,0.411
1,2020-09-02,12.40,30.9,24.0,7.3,12.40,0.413
1,2020-09-03,35.10,27.5,23.0,8.3,35.10,0.420
1,2020-09-04,16.60,28.9,23.5,7.0,16.60,0.423
1,2020-09-05,5.90,30.5,23.5,7.7,5.90,0.422
1,2020-09-06,16.40,30.0,23.5,9.0,16.40,0.426
1,2020-09-07,15.40,26.6,23.5,9.8,15.40,0.426
1,2020-09-08,14.50,30.5,23.8,10.7,14.50,0.424
1,2020-09-09,16.50,28.3,23.5,6.8,16.50,0.424
1,2020-09-10,10.90,30.5,24.0,7.2,10.90,0.421
1,2020-09-11,12.00,27.2,23.8,7.1,12.00,0.421
1,2020-09-12,16.10,29.8,23.7,6.0,16.10,0.420
1,2020-09-13,15.50,27.1,23.6,8.7,15.50,0.420
1,2020-09-14,8.70,30.4,23.8,12.3,8.70,0.421
1,2020-09-15,0.60,29.5,23.8,11.8,0.60,0.421
1,2020-09-16,0.90,30.2,24.0,10.6,0.90,0.418
1,2020-09-17,0.20,32.2,23.8,11.1,0.20,0.412
1,2020-09-18,4.70,31.1,23.8,7.3,4.70,0.406
1,2020-09-19,13.10,28.0,24.4,12.7,13.10,0.404
1,2020-09-20,11.80,30.2,23.4,9.9,11.80,0.407
1,2020-09-21,11.90,31.2,23.4,7.2,11.90,0.407
1,2020-09-22,10.00,29.4,23.8,12.6,10.00,0.412
1,2020-09-23,36.00,27.1,23.0,10.2,36.00,0.416
1,2020-09-24,22.30,31.2,23.2,7.7,22.30,0.417
1,2020-09-25,21.30,31.2,23.7,7.7,21.30,0.419
1,2020-09-26,23.60,30.1,23.4,8.8,23.60,0.424
1,2020-09-27,9.60,30.7,23.5,8.6,9.60,0.425
1,2020-09-28,2.60,28.1,23.6,8.4,2.60,0.421
1,2020-09-29,11.50,29.8,23.1,8.2,11.50,0.420
1,2020-09-30,11.00,31.2,23.5,8.2,11.00,0.418
1,2020-10-01,7.40,31.6,23.4,10.7,7.40,0.418
1,2020-10-02,20.80,30.4,24.0,11.2,20.80,0.422
1,2020-10-03,8.10,29.9,23.8,10.0,8.10,0.420
1,2020-10-04,16.70,26.9,23.4,9.2,16.70,0.419
1,2020-10-05,9.80,27.1,24.0,7.1,9.80,0.419
1,2020-10-06,22.90,30.5,23.7,11.1,22.90,0.419
1,2020-10-07,10.10,27.8,23.9,6.8,10.10,0.419
1,2020-10-08,10.30,31.4,23.8,10.6,10.30,0.417
1,2020-10-09,22.80,27.9,23.6,8.0,22.80,0.421
1,2020-10-10,17.00,26.9,23.9,4.7,17.00,0.424
1,2020-10-11,5.00,31.6,23.8,6.3,5.00,0.418
1,2020-10-12,19.20,29.8,23.8,11.1,19.20,0.419
1,2020-10-13,10.40,30.4,23.9,7.9,10.40,0.417
1,2020-10-14,11.00,31.8,24.6,8.8,11.00,0.416
1,2020-10-15,20.30,26.1,23.6,6.1,20.30,0.421
1,2020-10-16,1.40,29.9,24.0,6.4,1.40,0.417
1,2020-10-17,21.40,28.5,24.0,7.4,21.40,0.416
1,2020-10-18,11.40,29.1,23.5,11.4,11.40,0.420
1,2020-10-19,7.30,30.4,23.2,8.0,7.30,0.418
1,2020-10-20,4.20,29.4,23.4,10.5,4.20,0.415
1,2020-10-21,6.80,31.4,23.6,10.8,6.80,0.411
1,2020-10-22,4.20,31.5,24.0,8.9,4.20,0.409
1,2020-10-23,5.70,30.1,24.2,8.0,5.70,0.413
1,2020-10-24,23.70,31.5,23.9,8.7,23.70,0.413
1,2020-10-25,14.80,31.0,23.6,9.1,14.80,0.407
1,2020-10-26,20.20,31.2,23.5,10.2,20.20,0.413
1,2020-10-27,5.00,29.4,23.5,10.5,5.00,0.420
1,2020-10-28,2.50,30.6,24.3,7.3,2.50,0.417
1,2020-10-29,9.30,31.0,24.0,11.9,9.30,0.414
1,2020-10-30,0.60,32.5,24.0,8.0,0.60,0.409
1,2020-10-31,7.60,28.2,23.8,10.8,7.60,0.412
1,2020-11-01,11.70,29.4,22.9,12.4,11.70,0.417
1,2020-11-02,12.10,30.3,23.4,12.2,12.10,0.418
1,2020-11-03,5.60,29.5,23.5,10.4,5.60,0.415
1,2020-11-04,0.20,32.5,22.9,8.3,0.20,0.409
1,2020-11-05,8.30,32.3,23.8,10.9,8.30,0.401
1,2020-11-06,7.50,28.9,24.3,6.6,7.50,0.402
1,2020-11-07,4.40,32.5,23.9,8.9,4.40,0.396
1,2020-11-08,8.30,30.0,23.6,8.9,8.30,0.399
1,2020-11-09,0.70,31.2,23.7,11.3,0.70,0.400
1,2020-11-10,3.80,31.5,23.2,7.7,3.80,0.394
1,2020-11-11,2.20,31.5,24.2,7.8,2.20,0.390
1,2020-11-12,0.60,32.8,24.2,10.1,0.60,0.385
1,2020-11-13,1.30,32.0,24.5,8.4,1.30,0.381
1,2020-11-14,7.30,30.0,24.6,10.6,7.30,0.378
1,2020-11-15,3.00,31.9,24.0,11.7,3.00,0.380
1,2020-11-16,11.30,31.2,23.6,12.1,11.30,0.387
1,2020-11-17,3.10,31.1,23.6,6.7,3.10,0.396
1,2020-11-18,8.10,30.9,23.8,9.4,8.10,0.400
1,2020-11-19,14.30,29.5,24.0,9.2,14.30,0.405
1,2020-11-20,17.40,28.9,24.1,7.3,17.40,0.406
1,2020-11-21,17.60,29.4,24.1,7.2,17.60,0.410
1,2020-11-22,12.20,30.5,23.5,9.2,12.20,0.417
1,2020-11-23,19.00,30.2,23.8,12.7,19.00,0.419
1,2020-11-24,8.30,28.0,23.7,9.0,8.30,0.420
1,2020-11-25,12.30,31.1,23.6,9.5,12.30,0.416
1,2020-11-26,18.80,29.4,23.5,8.1,18.80,0.414
1,2020-11-27,29.50,27.1,23.6,7.3,29.50,0.417
1,2020-11-28,9.60,30.1,23.4,8.1,9.60,0.415
1,2020-11-29,20.30,31.9,24.1,9.5,20.30,0.413
1,2020-11-30,5.40,26.5,23.5,4.4,5.40,0.418
1,2020-12-01,6.60,30.7,23.5,7.4,6.60,0.416
1,2020-12-02,10.70,28.4,23.4,12.8,10.70,0.417
1,2020-12-03,13.10,32.0,22.9,12.1,13.10,0.414
1,2020-12-04,25.00,28.2,23.4,10.4,25.00,0.417
1,2020-12-05,2.00,31.8,23.4,10.1,2.00,0.417
1,2020-12-06,18.40,30.8,23.9,7.1,18.40,0.418
1,2020-12-07,17.20,29.6,23.9,7.6,17.20,0.417
1,2020-12-08,27.40,30.6,23.9,6.5,27.40,0.417
1,2020-12-09,5.70,31.7,24.2,11.0,5.70,0.416
1,2020-12-10,6.30,29.6,23.9,8.7,6.30,0.418
1,2020-12-11,8.10,30.9,24.0,7.6,8.10,0.418
1,2020-12-12,23.70,29.0,23.9,5.5,23.70,0.422
1,2020-12-13,0.40,30.0,23.5,7.6,0.40,0.421
1,2020-12-14,5.00,31.7,23.9,7.3,5.00,0.416
1,2020-12-15,9.60,29.8,24.1,8.4,9.60,0.418
1,2020-12-16,4.80,30.1,23.8,10.8,4.80,0.417
1,2020-12-17,29.30,29.3,23.5,8.1,29.30,0.419
1,2020-12-18,15.70,27.9,23.6,11.8,15.70,0.423
1,2020-12-19,1.10,28.9,23.9,12.7,1.10,0.422
1,2020-12-20,0.90,30.3,23.4,11.4,0.90,0.414
1,2020-12-21,0.50,31.0,23.9,10.1,0.50,0.407
1,2020-12-22,9.90,28.5,24.0,7.8,9.90,0.404
1,2020-12-23,18.80,29.7,24.4,9.4,18.80,0.404
1,2020-12-24,6.20,28.1,23.4,9.2,6.20,0.407
1,2020-12-25,12.90,27.9,23.4,11.7,12.90,0.407
1,2020-12-26,21.50,28.2,23.8,7.5,21.50,0.411
1,2020-12-27,6.30,31.2,23.1,10.4,6.30,0.410
1,2020-12-28,12.10,29.8,23.8,7.2,12.10,0.410
1,2020-12-29,9.60,30.8,23.5,10.8,9.60,0.411
1,2020-12-30,1.80,30.6,23.4,6.6,1.80,0.412
1,2020-12-31,14.10,30.1,23.5,5.9,14.10,0.418
1,2021-01-01,13.00,30.8,23.5,11.5,13.00,0.418
1,2021-01-02,17.80,30.5,23.5,8.0,17.80,0.416
1,2021-01-03,20.50,30.5,23.8,8.1,20.50,0.420
1,2021-01-04,19.80,30.9,24.0,9.1,19.80,0.416
1,2021-01-05,16.20,27.9,23.4,9.8,16.20,0.421
1,2021-01-06,9.60,30.2,23.9,9.4,9.60,0.423
1,2021-01-07,9.60,28.7,23.5,6.5,9.60,0.421
1,2021-01-08,0.60,31.1,23.5,8.7,0.60,0.419
1,2021-01-09,14.60,31.0,24.2,6.0,14.60,0.416
1,2021-01-10,13.90,31.2,23.5,7.4,13.90,0.420
1,2021-01-11,15.10,32.0,24.1,7.0,15.10,0.421
1,2021-01-12,15.90,28.5,23.9,6.4,15.90,0.424
1,2021-01-13,26.30,29.6,23.8,5.8,26.30,0.423
1,2021-01-14,14.60,30.2,23.9,12.7,14.60,0.424
1,2021-01-15,7.40,26.4,23.6,11.3,7.40,0.426
1,2021-01-16,0.00,31.2,22.9,13.4,0.00,0.422
1,2021-01-17,2.20,26.6,23.5,7.2,2.20,0.416
1,2021-01-18,0.80,30.9,22.5,9.8,0.80,0.410
1,2021-01-19,12.30,30.4,23.8,9.0,12.30,0.409
1,2021-01-20,0.90,31.2,24.2,8.9,0.90,0.397
1,2021-01-21,30.70,29.0,24.0,7.2,30.70,0.398
1,2021-01-22,12.00,29.0,24.0,6.5,12.00,0.395
1,2021-01-23,8.00,30.0,23.6,8.2,8.00,0.393
1,2021-01-24,1.40,28.8,23.6,11.3,1.40,0.393
1,2021-01-25,4.20,28.5,23.2,6.4,4.20,0.393
1,2021-01-26,10.60,31.0,22.6,5.1,10.60,0.395
1,2021-01-27,9.70,29.9,23.0,10.7,9.70,0.398
1,2021-01-28,1.60,29.3,23.5,10.2,1.60,0.402
1,2021-01-29,5.40,31.2,23.6,6.6,5.40,0.398
1,2021-01-30,1.00,31.4,22.9,6.0,1.00,0.391
1,2021-01-31,4.70,31.4,23.5,6.3,4.70,0.383
1,2021-02-01,11.70,30.5,23.5,12.6,11.70,0.380
1,2021-02-02,2.20,29.5,23.6,7.6,2.20,0.383
1,2021-02-03,17.80,30.9,23.8,7.5,17.80,0.375
1,2021-02-04,3.40,27.9,23.5,6.1,3.40,0.377
1,2021-02-05,7.30,30.0,23.8,6.6,7.30,0.376
1,2021-02-06,10.20,30.7,23.2,6.8,10.20,0.377
1,2021-02-07,12.20,30.5,23.9,10.0,12.20,0.376
1,2021-02-08,5.60,29.8,23.2,7.9,5.60,0.379
1,2021-02-09,11.50,28.9,23.5,6.6,11.50,0.384
1,2021-02-10,5.80,30.2,24.0,8.1,5.80,0.382
1,2021-02-11,17.80,29.4,23.8,10.1,17.80,0.389
1,2021-02-12,18.50,28.3,23.0,9.0,18.50,0.398
1,2021-02-13,24.20,29.5,24.0,8.2,24.20,0.404
1,2021-02-14,11.30,26.1,23.4,9.0,11.30,0.415
1,2021-02-15,12.10,30.5,23.4,7.5,12.10,0.412
1,2021-02-16,3.40,30.7,23.4,9.4,3.40,0.411
1,2021-02-17,12.80,29.4,23.4,7.1,12.80,0.409
1,2021-02-18,25.10,26.5,23.3,10.9,25.10,0.415
1,2021-02-19,5.40,31.4,23.1,8.8,5.40,0.416
1,2021-02-20,1.80,30.6,23.5,6.9,1.80,0.411
1,2021-02-21,7.90,29.2,23.3,7.5,7.90,0.409
1,2021-02-22,20.30,30.2,23.0,8.7,20.30,0.408
1,2021-02-23,15.10,29.5,23.4,7.6,15.10,0.412
1,2021-02-24,1.60,31.1,23.8,9.2,1.60,0.413
1,2021-02-25,1.90,31.5,23.6,6.4,1.90,0.408
1,2021-02-26,2.70,30.7,23.6,10.2,2.70,0.402
1,2021-02-27,7.20,31.0,23.9,9.6,7.20,0.400
1,2021-02-28,9.20,29.9,23.4,10.7,9.20,0.396
1,2021-03-01,3.00,31.2,23.6,6.0,3.00,0.395
1,2021-03-02,3.50,31.5,23.0,7.8,3.50,0.396
1,2021-03-03,4.00,31.3,23.9,8.9,4.00,0.395
1,2021-03-04,6.40,28.0,23.9,7.0,6.40,0.396
1,2021-03-05,18.60,28.4,23.2,9.7,18.60,0.401
1,2021-03-06,3.40,30.5,23.6,11.1,3.40,0.406
1,2021-03-07,4.70,30.0,23.2,9.6,4.70,0.401
1,2021-03-08,6.40,30.3,24.0,8.4,6.40,0.397
1,2021-03-09,21.80,28.0,23.4,8.6,21.80,0.401
1,2021-03-10,4.60,28.5,22.9,5.9,4.60,0.410
1,2021-03-11,0.20,31.9,22.4,8.2,0.20,0.407
1,2021-03-12,7.80,31.1,23.2,11.2,7.80,0.402
1,2021-03-13,8.10,30.6,23.5,8.2,8.10,0.404
1,2021-03-14,4.50,28.0,23.5,9.0,4.50,0.405
1,2021-03-15,1.70,31.3,23.1,8.1,1.70,0.401
1,2021-03-16,8.00,29.2,23.2,9.7,8.00,0.405
1,2021-03-17,1.20,32.0,23.9,5.9,1.20,0.406
1,2021-03-18,17.60,29.3,23.4,8.2,17.60,0.410
1,2021-03-19,7.10,31.9,24.1,6.9,7.10,0.408
1,2021-03-20,27.20,29.5,23.5,8.7,27.20,0.415
1,2021-03-21,8.50,31.8,23.4,13.8,8.50,0.415
1,2021-03-22,8.50,29.4,23.7,6.8,8.50,0.420
1,2021-03-23,12.90,29.0,23.8,6.5,12.90,0.423
1,2021-03-24,10.50,29.8,23.2,7.9,10.50,0.423
1,2021-03-25,5.70,28.8,23.6,9.6,5.70,0.420
1,2021-03-26,4.10,28.1,24.0,6.5,4.10,0.417
1,2021-03-27,1.40,29.0,23.6,5.5,1.40,0.414
1,2021-03-28,13.50,28.7,24.5,4.6,13.50,0.413
1,2021-03-29,15.50,31.6,23.0,8.1,15.50,0.414
1,2021-03-30,2.90,29.6,24.0,8.4,2.90,0.413
1,2021-03-31,7.60,29.4,23.6,9.1,7.60,0.413
1,2021-04-01,6.10,31.7,23.5,10.3,6.10,0.411
1,2021-04-02,1.90,30.0,23.8,9.1,1.90,0.410
1,2021-04-03,35.00,31.4,24.1,6.0,35.00,0.410
1,2021-04-04,8.60,30.5,24.0,7.0,8.60,0.408
1,2021-04-05,17.20,29.2,23.9,8.7,17.20,0.411
1,2021-04-06,16.10,28.8,23.5,8.4,16.10,0.420
1,2021-04-07,4.80,31.6,22.9,13.4,4.80,0.415
1,2021-04-08,10.10,28.4,23.5,7.4,10.10,0.414
1,2021-04-09,8.40,29.9,23.0,10.3,8.40,0.410
1,2021-04-10,0.20,31.2,24.4,6.4,0.20,0.407
1,2021-04-11,4.00,30.2,23.8,10.0,4.00,0.402
1,2021-04-12,1.20,31.0,24.4,8.6,1.20,0.404
1,2021-04-13,4.10,29.4,23.2,11.5,4.10,0.403
1,2021-04-14,13.30,29.6,23.6,10.5,13.30,0.407
1,2021-04-15,12.80,28.4,23.4,11.6,12.80,0.411
1,2021-04-16,10.40,30.6,23.3,10.9,10.40,0.413
1,2021-04-17,8.60,30.2,23.2,10.5,8.60,0.413
1,2021-04-18,36.00,29.5,23.5,11.4,36.00,0.417
1,2021-04-19,1.30,29.0,23.6,7.9,1.30,0.415
1,2021-04-20,0.40,30.9,24.0,8.9,0.40,0.409
1,2021-04-21,7.10,30.7,24.4,9.5,7.10,0.401
1,2021-04-22,7.50,29.4,24.2,7.4,7.50,0.400
1,2021-04-23,10.40,31.0,23.5,8.5,10.40,0.404
1,2021-04-24,4.10,31.2,23.2,6.4,4.10,0.405
1,2021-04-25,13.70,30.3,23.9,10.2,13.70,0.406
1,2021-04-26,7.80,31.5,24.0,7.1,7.80,0.407
1,2021-04-27,11.20,29.1,24.0,10.0,11.20,0.409
1,2021-04-28,14.30,28.9,24.0,9.2,14.30,0.411
1,2021-04-29,7.60,30.4,23.6,11.9,7.60,0.411
1,2021-04-30,10.20,30.8,24.1,9.4,10.20,0.407
1,2021-05-01,12.10,28.7,24.2,6.1,12.10,0.411
1,2021-05-02,4.10,30.1,24.1,9.0,4.10,0.408
1,2021-05-03,4.90,30.0,23.8,7.9,4.90,0.408
1,2021-05-04,6.90,28.7,23.6,8.0,6.90,0.410
1,2021-05-05,18.70,30.2,23.5,7.0,18.70,0.412
1,2021-05-06,5.40,28.4,24.1,6.9,5.40,0.414
1,2021-05-07,11.10,28.0,24.0,5.5,11.10,0.417
1,2021-05-08,1.10,29.0,24.1,6.6,1.10,0.418
1,2021-05-09,19.60,29.1,23.8,6.6,19.60,0.415
1,2021-05-10,5.20,31.9,23.6,8.9,5.20,0.410
1,2021-05-11,8.10,31.0,24.2,7.4,8.10,0.405
1,2021-05-12,5.30,30.7,24.8,7.9,5.30,0.402
1,2021-05-13,10.80,30.2,24.4,7.5,10.80,0.405
1,2021-05-14,17.90,28.8,24.5,6.3,17.90,0.407
1,2021-05-15,8.80,29.9,24.1,9.1,8.80,0.413
1,2021-05-16,16.90,28.0,23.9,6.3,16.90,0.419
1,2021-05-17,18.00,29.2,23.9,8.3,18.00,0.416
1,2021-05-18,11.00,31.2,24.5,8.1,11.00,0.414
1,2021-05-19,19.00,28.0,24.4,9.4,19.00,0.419
1,2021-05-20,5.40,29.3,24.5,11.2,5.40,0.418
1,2021-05-21,11.30,26.8,24.0,7.3,11.30,0.416
1,2021-05-22,0.50,31.8,24.0,8.7,0.50,0.408
1,2021-05-23,11.50,28.0,23.6,12.0,11.50,0.407
1,2021-05-24,0.00,31.8,23.6,8.7,0.00,0.405
1,2021-05-25,11.50,29.1,24.2,11.0,11.50,0.404
1,2021-05-26,0.80,30.4,24.4,4.7,0.80,0.395
1,2021-05-27,3.20,31.0,24.2,8.7,3.20,0.390
1,2021-05-28,19.00,29.4,25.0,5.5,19.00,0.390
1,2021-05-29,7.90,30.2,24.4,6.9,7.90,0.385
1,2021-05-30,2.50,30.6,24.4,7.0,2.50,0.384
1,2021-05-31,12.80,29.9,24.5,8.6,12.80,0.381
1,2021-06-01,4.70,30.2,24.3,10.1,4.70,0.380
1,2021-06-02,1.30,30.9,24.0,10.5,1.30,0.373
1,2021-06-03,0.00,32.1,22.9,8.7,0.00,0.373
1,2021-06-04,1.60,31.7,24.0,7.8,1.60,0.370
1,2021-06-05,2.00,32.1,24.5,8.9,2.00,0.365
1,2021-06-06,7.00,28.0,24.8,7.6,7.00,0.368
1,2021-06-07,16.50,27.5,24.1,8.7,16.50,0.378
1,2021-06-08,3.70,31.5,24.0,5.6,3.70,0.379
1,2021-06-09,7.20,30.0,24.3,7.6,7.20,0.378
1,2021-06-10,21.70,29.0,24.0,6.2,21.70,0.377
1,2021-06-11,6.10,30.8,23.6,11.4,6.10,0.376
1,2021-06-12,27.40,28.3,23.5,8.0,27.40,0.382
1,2021-06-13,12.00,29.5,23.4,8.5,12.00,0.381
1,2021-06-14,1.80,28.6,24.2,6.5,1.80,0.386
1,2021-06-15,5.30,27.0,23.9,8.0,5.30,0.386
1,2021-06-16,0.40,30.1,23.9,6.5,0.40,0.383
1,2021-06-17,0.80,30.6,23.4,9.7,0.80,0.379
1,2021-06-18,8.20,27.8,23.6,8.0,8.20,0.380
1,2021-06-19,6.40,30.6,23.4,6.5,6.40,0.383
1,2021-06-20,1.80,30.9,23.0,11.8,1.80,0.381
1,2021-06-21,7.00,30.7,23.6,9.5,7.00,0.378
1,2021-06-22,4.50,30.8,23.5,10.1,4.50,0.379
1,2021-06-23,7.70,30.9,23.5,7.3,7.70,0.375
1,2021-06-24,14.90,29.7,23.4,8.4,14.90,0.378
1,2021-06-25,15.60,26.6,23.1,7.9,15.60,0.390
1,2021-06-26,3.50,30.5,23.0,9.4,3.50,0.393
1,2021-06-27,15.50,29.1,24.0,6.6,15.50,0.395
1,2021-06-28,11.00,30.0,23.5,6.2,11.00,0.398
1,2021-06-29,27.50,30.1,23.2,7.2,27.50,0.401
1,2021-06-30,10.50,28.8,23.5,7.8,10.50,0.401
1,2021-07-01,10.70,28.5,22.7,9.7,10.70,0.404
1,2021-07-02,9.90,28.8,23.2,11.3,9.90,0.406
1,2021-07-03,16.80,27.1,23.6,6.9,16.80,0.409
1,2021-07-04,3.40,29.1,23.6,14.4,3.40,0.407
1,2021-07-05,0.70,29.2,23.9,12.8,0.70,0.403
1,2021-07-06,3.90,27.1,24.5,6.9,3.90,0.398
1,2021-07-07,1.10,29.4,23.4,7.9,1.10,0.395
1,2021-07-08,35.20,27.0,23.9,6.6,35.20,0.404
1,2021-07-09,10.40,27.6,23.8,6.2,10.40,0.410
1,2021-07-10,2.30,31.1,23.1,5.5,2.30,0.407
1,2021-07-11,8.70,26.9,23.8,6.2,8.70,0.407
1,2021-07-12,24.90,28.1,23.1,9.7,24.90,0.415
1,2021-07-13,9.80,30.4,23.2,10.1,9.80,0.415
1,2021-07-14,30.70,27.5,23.0,8.2,30.70,0.415
1,2021-07-15,7.30,27.5,22.6,11.5,7.30,0.418
1,2021-07-16,14.10,24.9,22.4,9.2,14.10,0.426
1,2021-07-17,3.80,27.7,22.8,9.3,3.80,0.423
1,2021-07-18,9.40,29.4,23.1,9.2,9.40,0.420
1,2021-07-19,0.00,30.9,24.1,8.6,0.00,0.411
1,2021-07-20,3.20,30.9,23.4,8.7,3.20,0.406
1,2021-07-21,25.80,29.3,23.0,11.6,25.80,0.412
1,2021-07-22,0.60,29.3,23.7,11.6,0.60,0.412
1,2021-07-23,0.00,30.7,23.8,10.2,0.00,0.407
1,2021-07-24,6.20,31.5,24.5,13.0,6.20,0.401
1,2021-07-25,1.50,30.5,24.1,12.3,1.50,0.395
1,2021-07-26,0.00,31.9,23.8,10.5,0.00,0.389
1,2021-07-27,0.00,30.0,24.1,10.0,0.00,0.383
1,2021-07-28,3.20,31.3,24.5,9.4,3.20,0.378
1,2021-07-29,7.70,30.6,24.5,12.5,7.70,0.374
1,2021-07-30,2.40,30.9,23.9,11.2,2.40,0.371
1,2021-07-31,17.80,29.3,23.8,8.9,17.80,0.376
1,2021-08-01,10.10,28.5,23.8,9.3,10.10,0.375
1,2021-08-02,9.30,29.8,24.0,9.7,9.30,0.382
1,2021-08-03,7.00,30.9,24.2,10.0,7.00,0.383
1,2021-08-04,3.70,30.4,24.4,8.8,3.70,0.378
1,2021-08-05,10.30,30.9,24.2,8.3,10.30,0.375
1,2021-08-06,4.30,30.0,23.8,8.8,4.30,0.375
1,2021-08-07,11.30,30.9,24.4,8.8,11.30,0.374
1,2021-08-08,13.30,31.4,24.2,5.8,13.30,0.375
1,2021-08-09,1.10,30.4,23.3,7.3,1.10,0.378
1,2021-08-10,5.10,29.0,23.5,9.4,5.10,0.376
1,2021-08-11,5.80,29.5,23.7,6.8,5.80,0.376
1,2021-08-12,9.90,29.7,23.6,6.4,9.90,0.381
1,2021-08-13,51.20,27.0,23.4,7.7,51.20,0.397
1,2021-08-14,12.60,29.3,22.7,5.7,12.60,0.402
1,2021-08-15,4.80,31.0,23.1,7.1,4.80,0.401
1,2021-08-16,6.70,27.6,23.7,7.2,6.70,0.403
1,2021-08-17,9.40,28.4,23.6,6.6,9.40,0.406
1,2021-08-18,1.50,31.1,23.2,8.0,1.50,0.403
1,2021-08-19,24.10,27.5,23.5,6.5,24.10,0.409
1,2021-08-20,20.90,29.0,23.4,9.0,20.90,0.414
1,2021-08-21,22.70,28.5,23.1,7.2,22.70,0.419
1,2021-08-22,18.70,26.0,23.0,8.6,18.70,0.424
1,2021-08-23,7.40,27.0,22.9,5.4,7.40,0.421
1,2021-08-24,20.60,29.0,22.8,13.7,20.60,0.420
1,2021-08-25,14.20,27.9,22.6,8.9,14.20,0.422
1,2021-08-26,17.40,29.0,22.6,7.2,17.40,0.425
1,2021-08-27,7.20,30.3,23.4,8.8,7.20,0.424
1,2021-08-28,22.70,25.9,23.0,10.2,22.70,0.428
1,2021-08-29,3.30,31.4,22.0,8.0,3.30,0.423
1,2021-08-30,18.00,27.9,23.8,5.4,18.00,0.421
1,2021-08-31,13.90,27.0,23.0,4.6,13.90,0.424
1,2021-09-01,9.90,31.3,23.6,10.5,9.90,0.422
1,2021-09-02,18.50,28.6,23.8,10.8,18.50,0.425
1,2021-09-03,104.00,24.9,23.2,17.4,104.00,0.429
1,2021-09-04,11.00,29.0,22.9,8.3,11.00,0.424
1,2021-09-05,29.30,28.5,23.2,8.7,29.30,0.422
1,2021-09-06,15.50,26.9,23.1,7.2,15.50,0.424
1,2021-09-07,6.30,31.0,23.8,15.9,6.30,0.421
1,2021-09-08,9.60,29.1,23.6,9.2,9.60,0.414
1,2021-09-09,29.50,28.6,23.2,8.0,29.50,0.419
1,2021-09-10,4.20,32.2,23.9,16.9,4.20,0.415
1,2021-09-11,17.80,30.4,23.6,8.3,17.80,0.418
1,2021-09-12,25.50,27.4,23.5,8.7,25.50,0.424
1,2021-09-13,16.80,29.5,23.9,12.1,16.80,0.424
1,2021-09-14,8.40,29.0,23.6,7.1,8.40,0.422
1,2021-09-15,30.70,25.3,23.4,9.7,30.70,0.424
1,2021-09-16,5.50,28.5,23.4,8.5,5.50,0.426
1,2021-09-17,8.00,29.8,23.4,6.4,8.00,0.419
1,2021-09-18,11.10,31.4,23.5,6.3,11.10,0.416
1,2021-09-19,1.60,31.6,23.4,8.9,1.60,0.411
1,2021-09-20,20.50,30.0,23.4,10.1,20.50,0.406
1,2021-09-21,36.30,24.9,23.1,8.0,36.30,0.414
1,2021-09-22,5.80,26.7,23.3,6.7,5.80,0.416
1,2021-09-23,0.90,30.6,23.0,6.7,0.90,0.410
1,2021-09-24,15.20,28.5,23.4,8.3,15.20,0.414
1,2021-09-25,3.70,31.9,23.3,8.0,3.70,0.413
1,2021-09-26,10.30,30.0,23.8,11.1,10.30,0.413
1,2021-09-27,1.00,31.3,23.5,7.8,1.00,0.410
1,2021-09-28,3.00,31.1,24.2,9.3,3.00,0.403
