latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-6.9244285,107.60539,707.0,28800,Asia/Singapore,GMT+8

time,precipitation_sum (mm),temperature_2m_max (°C),temperature_2m_min (°C),wind_speed_10m_max (km/h),rain_sum (mm),soil_moisture_0_to_100cm_mean (m³/m³)
2017-07-01,1.10,29.2,17.7,14.0,1.10,0.276
2017-07-02,1.60,29.9,18.0,11.4,1.60,0.274
2017-07-03,0.70,28.2,19.2,8.8,0.70,0.272
2017-07-04,0.10,29.4,19.4,14.0,0.10,0.268
2017-07-05,0.30,28.5,17.6,11.4,0.30,0.264
2017-07-06,0.30,28.9,18.0,12.7,0.30,0.261
2017-07-07,0.00,28.9,17.6,13.0,0.00,0.259
2017-07-08,0.70,28.2,18.3,11.9,0.70,0.256
2017-07-09,0.20,28.8,19.4,11.6,0.20,0.253
2017-07-10,1.30,26.8,20.3,9.8,1.30,0.251
2017-07-11,0.00,27.1,20.2,12.1,0.00,0.256
2017-07-12,0.00,28.7,18.5,13.2,0.00,0.288
2017-07-13,0.50,28.0,19.0,16.4,0.50,0.285
2017-07-14,0.10,27.3,20.0,18.6,0.10,0.282
2017-07-15,1.20,27.9,19.8,15.5,1.20,0.279
2017-07-16,0.00,27.5,18.4,16.8,0.00,0.275
2017-07-17,0.00,28.5,15.6,14.1,0.00,0.272
2017-07-18,11.70,27.1,17.2,12.3,11.70,0.274
2017-07-19,1.50,28.2,17.2,12.0,1.50,0.287
2017-07-20,1.30,28.4,19.2,9.1,1.30,0.284
2017-07-21,0.10,28.3,18.5,7.5,0.10,0.282
2017-07-22,0.50,29.0,18.9,11.1,0.50,0.279
2017-07-23,0.00,28.9,18.5,10.1,0.00,0.276
2017-07-24,0.00,29.2,18.9,15.0,0.00,0.275
2017-07-25,0.00,27.4,17.0,22.8,0.00,0.271
2017-07-26,0.00,29.2,14.7,15.5,0.00,0.267
2017-07-27,1.10,28.0,18.5,12.7,1.10,0.264
2017-07-28,4.10,29.5,19.9,14.0,4.10,0.269
2017-07-29,5.20,25.5,19.8,17.4,5.20,0.272
2017-07-30,0.00,29.3,19.5,14.2,0.00,0.271
2017-07-31,0.00,29.1,19.1,16.6,0.00,0.268
2017-08-01,0.00,27.0,17.2,21.1,0.00,0.265
2017-08-02,0.00,27.8,16.8,18.5,0.00,0.261
2017-08-03,0.00,27.5,17.6,18.0,0.00,0.259
2017-08-04,0.00,29.4,18.7,13.5,0.00,0.256
2017-08-05,0.00,29.0,17.6,12.6,0.00,0.252
2017-08-06,0.20,27.8,17.9,11.9,0.20,0.251
2017-08-07,1.40,31.1,17.5,13.9,1.40,0.249
2017-08-08,0.00,29.4,18.3,8.7,0.00,0.247
2017-08-09,0.20,30.5,18.2,9.7,0.20,0.245
2017-08-10,0.80,29.2,18.2,14.0,0.80,0.243
2017-08-11,0.30,29.7,17.9,8.7,0.30,0.242
2017-08-12,0.60,30.0,19.0,9.7,0.60,0.241
2017-08-13,0.60,29.9,19.7,8.4,0.60,0.239
2017-08-14,0.00,30.2,19.0,13.3,0.00,0.241
2017-08-15,0.00,27.7,16.9,20.3,0.00,0.242
2017-08-16,0.00,29.2,16.2,10.0,0.00,0.239
2017-08-17,0.00,28.9,17.5,14.5,0.00,0.235
2017-08-18,0.00,30.3,17.5,15.9,0.00,0.233
2017-08-19,0.00,29.4,19.0,17.4,0.00,0.232
2017-08-20,0.80,29.8,19.8,15.6,0.80,0.231
2017-08-21,0.00,31.3,18.8,11.9,0.00,0.228
2017-08-22,0.00,29.5,17.4,12.1,0.00,0.225
2017-08-23,0.00,31.3,18.1,15.3,0.00,0.224
2017-08-24,0.70,30.0,18.8,16.0,0.70,0.223
2017-08-25,0.00,30.9,19.6,15.3,0.00,0.222
2017-08-26,0.00,30.8,18.0,19.6,0.00,0.219
2017-08-27,0.00,31.5,17.6,16.3,0.00,0.217
2017-08-28,0.00,31.1,17.8,15.6,0.00,0.214
2017-08-29,1.50,29.9,19.6,10.6,1.50,0.212
2017-08-30,0.50,29.9,19.5,8.8,0.50,0.213
2017-08-31,0.00,31.5,19.5,10.6,0.00,0.214
2017-09-01,0.00,29.2,20.4,11.3,0.00,0.211
2017-09-02,0.00,32.0,17.7,14.7,0.00,0.209
2017-09-03,0.00,31.2,17.5,19.2,0.00,0.209
2017-09-04,0.00,30.6,18.2,11.6,0.00,0.209
2017-09-05,0.90,30.1,20.2,11.6,0.90,0.209
2017-09-06,1.80,28.6,19.2,10.6,1.80,0.210
2017-09-07,0.00,31.6,17.4,7.6,0.00,0.211
2017-09-08,0.20,30.9,18.9,9.5,0.20,0.210
2017-09-09,1.20,32.3,18.2,9.8,1.20,0.209
2017-09-10,0.50,31.4,20.2,12.2,0.50,0.207
2017-09-11,0.00,31.5,18.2,18.7,0.00,0.206
2017-09-12,0.00,31.6,16.9,11.6,0.00,0.206
2017-09-13,0.00,32.7,17.0,10.8,0.00,0.203
2017-09-14,0.30,29.8,18.5,8.1,0.30,0.202
2017-09-15,0.00,31.6,19.8,10.6,0.00,0.204
2017-09-16,0.10,31.4,19.5,12.9,0.10,0.207
2017-09-17,0.00,30.9,19.9,18.4,0.00,0.205
2017-09-18,0.00,31.5,19.0,14.0,0.00,0.203
2017-09-19,0.00,32.8,17.7,9.2,0.00,0.201
2017-09-20,0.00,31.5,18.6,10.6,0.00,0.200
2017-09-21,0.40,29.9,17.6,16.5,0.40,0.201
2017-09-22,0.00,31.2,17.3,12.3,0.00,0.204
2017-09-23,0.50,30.2,18.1,11.4,0.50,0.204
2017-09-24,1.90,28.0,19.2,12.4,1.90,0.203
2017-09-25,1.90,28.0,18.9,10.9,1.90,0.208
2017-09-26,8.30,28.2,20.5,10.2,8.30,0.221
2017-09-27,20.60,24.6,20.5,9.3,20.60,0.230
2017-09-28,3.90,28.4,19.9,9.2,3.90,0.250
2017-09-29,62.80,28.1,20.2,8.8,62.80,0.257
2017-09-30,61.80,27.1,20.8,12.0,61.80,0.289
2017-10-01,43.60,26.5,20.9,9.4,43.60,0.306
2017-10-02,4.30,27.6,20.1,8.7,4.30,0.307
2017-10-03,1.90,27.1,19.5,9.3,1.90,0.306
2017-10-04,7.90,28.0,19.2,11.1,7.90,0.305
2017-10-05,3.00,28.6,19.0,12.1,3.00,0.300
2017-10-06,1.50,28.5,20.3,8.9,1.50,0.297
2017-10-07,7.30,28.3,20.4,10.7,7.30,0.296
2017-10-08,4.70,28.2,19.6,12.2,4.70,0.297
2017-10-09,17.30,28.5,20.0,10.1,17.30,0.300
2017-10-10,22.30,27.9,20.4,10.7,22.30,0.307
2017-10-11,1.30,28.2,19.1,6.9,1.30,0.313
2017-10-12,16.70,28.3,19.6,7.9,16.70,0.315
2017-10-13,2.10,28.1,17.8,10.6,2.10,0.320
2017-10-14,0.00,28.8,18.8,11.4,0.00,0.317
2017-10-15,0.00,29.0,18.7,11.3,0.00,0.311
2017-10-16,25.90,27.5,19.1,9.7,25.90,0.312
2017-10-17,9.80,26.5,20.5,10.9,9.80,0.334
2017-10-18,9.70,28.0,20.0,11.8,9.70,0.337
2017-10-19,19.90,26.9,20.8,12.3,19.90,0.344
2017-10-20,0.10,29.1,20.3,11.4,0.10,0.344
2017-10-21,3.10,29.4,19.7,10.5,3.10,0.340
2017-10-22,0.40,28.4,19.5,10.2,0.40,0.337
2017-10-23,0.80,27.6,18.4,11.3,0.80,0.333
2017-10-24,0.00,28.6,17.2,9.7,0.00,0.330
2017-10-25,2.40,28.1,19.5,7.8,2.40,0.326
2017-10-26,41.60,27.6,19.8,11.5,41.60,0.331
2017-10-27,4.40,28.1,19.3,11.6,4.40,0.336
2017-10-28,14.40,26.3,20.5,11.0,14.40,0.338
2017-10-29,0.80,27.6,19.6,6.9,0.80,0.343
2017-10-30,10.50,28.6,18.9,8.2,10.50,0.347
2017-10-31,0.40,29.4,20.0,10.5,0.40,0.346
2017-11-01,0.00,28.7,17.4,7.7,0.00,0.341
2017-11-02,0.80,29.6,17.8,7.9,0.80,0.338
2017-11-03,0.30,30.0,19.6,11.2,0.30,0.334
2017-11-04,2.40,28.4,19.5,6.5,2.40,0.332
2017-11-05,7.60,27.3,20.0,10.0,7.60,0.336
2017-11-06,3.70,28.6,18.9,7.2,3.70,0.342
2017-11-07,4.10,26.9,19.5,11.1,4.10,0.345
2017-11-08,24.10,27.3,19.2,9.4,24.10,0.348
2017-11-09,19.70,27.3,19.0,11.4,19.70,0.359
2017-11-10,5.00,28.3,19.5,11.4,5.00,0.362
2017-11-11,1.80,28.5,18.9,8.7,1.80,0.360
2017-11-12,1.30,27.8,19.5,9.8,1.30,0.356
2017-11-13,11.00,27.0,19.6,11.9,11.00,0.354
2017-11-14,9.00,27.9,19.4,11.7,9.00,0.355
2017-11-15,6.70,29.1,20.4,10.6,6.70,0.356
2017-11-16,4.70,26.4,20.0,9.8,4.70,0.357
2017-11-17,2.40,27.1,20.0,10.4,2.40,0.364
2017-11-18,0.10,28.5,18.6,12.2,0.10,0.364
2017-11-19,6.00,26.5,19.8,9.5,6.00,0.362
2017-11-20,1.10,28.7,19.9,10.8,1.10,0.367
2017-11-21,4.50,26.3,21.1,8.2,4.50,0.367
2017-11-22,5.40,27.0,19.9,7.7,5.40,0.371
2017-11-23,0.70,28.2,17.9,10.9,0.70,0.374
2017-11-24,0.80,27.5,18.7,12.4,0.80,0.371
2017-11-25,0.60,27.0,20.5,12.9,0.60,0.369
2017-11-26,0.70,27.7,21.0,17.9,0.70,0.366
2017-11-27,8.40,24.4,21.5,15.9,8.40,0.374
2017-11-28,11.90,24.8,21.2,16.3,11.90,0.380
2017-11-29,5.20,26.8,21.1,15.5,5.20,0.388
2017-11-30,5.60,24.3,20.5,26.7,5.60,0.397
2017-12-01,2.90,25.8,20.7,20.2,2.90,0.401
2017-12-02,0.10,27.1,20.4,19.7,0.10,0.397
2017-12-03,0.50,28.2,20.0,19.0,0.50,0.392
2017-12-04,0.90,27.5,19.1,15.6,0.90,0.388
2017-12-05,0.10,28.9,19.5,10.9,0.10,0.384
2017-12-06,0.60,28.8,20.2,12.0,0.60,0.380
2017-12-07,3.00,27.7,19.4,9.2,3.00,0.376
2017-12-08,0.90,26.1,20.0,12.8,0.90,0.374
2017-12-09,2.50,26.1,19.9,12.7,2.50,0.371
2017-12-10,15.30,23.5,20.7,10.0,15.30,0.373
2017-12-11,2.10,25.6,20.1,8.9,2.10,0.370
2017-12-12,0.00,26.5,19.4,8.2,0.00,0.367
2017-12-13,5.90,23.0,19.9,10.2,5.90,0.366
2017-12-14,6.60,26.8,19.9,9.5,6.60,0.371
2017-12-15,2.70,25.4,20.0,8.0,2.70,0.372
2017-12-16,10.40,25.8,18.4,13.8,10.40,0.372
2017-12-17,6.60,25.5,20.2,15.4,6.60,0.375
2017-12-18,3.40,27.0,21.0,15.5,3.40,0.368
2017-12-19,4.30,24.8,20.3,17.0,4.30,0.367
2017-12-20,4.80,24.8,20.2,20.8,4.80,0.367
2017-12-21,1.80,26.5,18.9,18.3,1.80,0.367
2017-12-22,1.40,25.7,18.9,11.9,1.40,0.365
2017-12-23,0.00,28.1,18.1,17.3,0.00,0.362
2017-12-24,0.00,28.1,20.5,12.5,0.00,0.357
2017-12-25,0.00,28.5,16.5,17.3,0.00,0.353
2017-12-26,0.30,27.2,20.1,14.9,0.30,0.350
2017-12-27,0.40,27.5,18.6,17.6,0.40,0.350
2017-12-28,0.80,28.5,20.4,14.1,0.80,0.348
2017-12-29,1.30,27.6,19.0,12.6,1.30,0.344
2017-12-30,2.90,25.9,19.8,7.3,2.90,0.341
2017-12-31,0.70,27.7,19.4,10.2,0.70,0.341
2018-01-01,0.00,28.6,17.6,10.2,0.00,0.338
2018-01-02,0.40,27.3,18.7,10.2,0.40,0.334
2018-01-03,1.00,27.2,19.0,8.6,1.00,0.333
2018-01-04,1.90,26.5,19.9,11.4,1.90,0.334
2018-01-05,49.40,23.0,20.6,9.3,49.40,0.344
2018-01-06,33.80,26.2,20.2,13.2,33.80,0.358
2018-01-07,23.60,24.3,20.1,13.7,23.60,0.356
2018-01-08,6.30,27.2,20.0,11.1,6.30,0.354
2018-01-09,10.70,27.2,18.6,11.3,10.70,0.353
2018-01-10,3.10,27.2,18.6,14.4,3.10,0.360
2018-01-11,0.40,27.5,19.5,17.3,0.40,0.359
2018-01-12,0.00,27.2,19.8,15.3,0.00,0.355
2018-01-13,0.60,25.9,20.6,19.8,0.60,0.351
2018-01-14,2.00,26.7,20.2,20.8,2.00,0.349
2018-01-15,8.00,26.4,20.1,21.1,8.00,0.351
2018-01-16,2.10,25.2,20.4,18.2,2.10,0.350
2018-01-17,0.40,24.7,19.9,14.4,0.40,0.348
2018-01-18,2.20,25.6,19.6,14.3,2.20,0.347
2018-01-19,2.60,25.1,20.8,20.8,2.60,0.346
2018-01-20,0.90,24.9,20.6,19.8,0.90,0.343
2018-01-21,0.50,25.1,20.7,19.4,0.50,0.343
2018-01-22,2.20,24.0,21.0,17.4,2.20,0.343
2018-01-23,2.60,25.8,19.7,17.4,2.60,0.346
2018-01-24,7.40,27.8,19.0,16.8,7.40,0.346
2018-01-25,1.60,25.6,20.7,23.4,1.60,0.345
2018-01-26,2.00,25.3,20.8,23.5,2.00,0.346
2018-01-27,0.90,26.5,21.0,17.3,0.90,0.347
2018-01-28,3.60,23.3,21.0,22.2,3.60,0.348
2018-01-29,6.30,25.8,19.9,21.1,6.30,0.349
2018-01-30,3.20,25.4,20.4,23.1,3.20,0.351
2018-01-31,4.50,25.7,21.0,17.6,4.50,0.349
2018-02-01,5.90,26.9,21.0,16.5,5.90,0.352
2018-02-02,5.40,27.1,19.9,18.4,5.40,0.352
2018-02-03,5.50,24.6,20.0,17.7,5.50,0.353
2018-02-04,2.00,25.6,19.4,16.6,2.00,0.356
2018-02-05,1.70,24.7,19.2,14.6,1.70,0.357
2018-02-06,3.00,25.1,18.4,14.5,3.00,0.357
2018-02-07,0.20,25.6,19.0,14.6,0.20,0.356
2018-02-08,5.70,25.7,18.6,16.8,5.70,0.354
2018-02-09,3.20,26.3,19.6,16.6,3.20,0.352
2018-02-10,1.00,27.0,18.1,15.5,1.00,0.347
2018-02-11,0.90,25.5,20.2,16.2,0.90,0.343
2018-02-12,0.60,25.8,20.4,13.0,0.60,0.338
2018-02-13,0.70,24.5,19.7,13.8,0.70,0.338
2018-02-14,0.70,25.8,19.8,17.9,0.70,0.337
2018-02-15,6.30,25.8,20.4,16.4,6.30,0.338
2018-02-16,1.40,25.7,20.4,17.8,1.40,0.353
2018-02-17,0.00,27.9,15.9,19.2,0.00,0.350
2018-02-18,1.60,26.9,18.0,15.0,1.60,0.346
2018-02-19,1.50,27.5,19.0,15.7,1.50,0.345
2018-02-20,6.20,25.8,20.0,17.9,6.20,0.347
2018-02-21,2.60,26.8,18.9,14.0,2.60,0.347
2018-02-22,4.60,26.4,19.5,12.7,4.60,0.345
2018-02-23,4.00,25.8,19.5,13.0,4.00,0.347
2018-02-24,5.60,26.6,19.4,11.8,5.60,0.358
2018-02-25,7.30,27.0,19.1,10.9,7.30,0.363
2018-02-26,12.00,25.6,20.1,11.6,12.00,0.366
2018-02-27,2.10,26.5,19.2,8.4,2.10,0.366
2018-02-28,3.20,26.8,19.8,9.5,3.20,0.369
2018-03-01,20.60,26.9,18.5,9.4,20.60,0.371
2018-03-02,13.10,28.7,18.7,9.4,13.10,0.374
2018-03-03,11.50,25.5,20.0,8.9,11.50,0.381
2018-03-04,1.90,27.5,19.3,12.1,1.90,0.384
2018-03-05,12.80,25.5,20.0,8.4,12.80,0.386
2018-03-06,10.30,25.8,19.5,11.6,10.30,0.391
2018-03-07,1.40,25.9,18.9,10.1,1.40,0.395
2018-03-08,4.90,26.2,20.5,10.2,4.90,0.392
2018-03-09,2.60,27.8,20.2,10.8,2.60,0.389
2018-03-10,2.10,27.1,19.8,12.3,2.10,0.390
2018-03-11,5.60,26.5,20.1,11.5,5.60,0.391
2018-03-12,2.90,25.5,19.9,12.8,2.90,0.395
2018-03-13,0.00,26.0,16.8,10.7,0.00,0.391
2018-03-14,1.20,26.9,19.8,11.6,1.20,0.388
2018-03-15,0.00,28.2,18.6,12.2,0.00,0.384
2018-03-16,2.40,27.8,19.0,13.2,2.40,0.379
2018-03-17,10.00,24.8,19.8,10.3,10.00,0.380
2018-03-18,3.90,27.5,16.8,12.3,3.90,0.376
2018-03-19,0.00,26.1,18.5,11.2,0.00,0.377
2018-03-20,0.00,27.7,18.5,10.5,0.00,0.375
2018-03-21,1.30,26.1,18.5,19.5,1.30,0.372
2018-03-22,0.60,27.2,20.0,18.4,0.60,0.368
2018-03-23,0.30,27.8,18.2,12.6,0.30,0.364
2018-03-24,30.00,22.8,19.6,10.4,30.00,0.368
2018-03-25,1.80,27.0,18.6,8.5,1.80,0.366
2018-03-26,3.10,26.4,19.6,8.9,3.10,0.363
2018-03-27,1.30,24.2,19.7,6.9,1.30,0.364
2018-03-28,0.50,27.9,18.5,11.6,0.50,0.366
2018-03-29,0.20,28.2,18.0,10.8,0.20,0.361
2018-03-30,0.10,28.5,18.1,12.5,0.10,0.360
2018-03-31,0.30,27.9,19.3,15.5,0.30,0.358
2018-04-01,0.60,27.6,19.2,13.5,0.60,0.354
2018-04-02,1.30,27.1,20.4,12.6,1.30,0.349
2018-04-03,3.60,26.9,19.5,11.6,3.60,0.350
2018-04-04,0.50,28.9,19.0,9.5,0.50,0.348
2018-04-05,1.30,29.1,18.8,14.3,1.30,0.345
2018-04-06,9.40,28.0,19.1,8.2,9.40,0.345
2018-04-07,3.60,27.5,18.4,10.0,3.60,0.354
2018-04-08,3.50,26.1,19.1,10.9,3.50,0.360
2018-04-09,26.10,26.6,19.2,10.0,26.10,0.360
2018-04-10,0.80,28.1,17.8,10.4,0.80,0.361
2018-04-11,1.30,28.9,19.4,14.8,1.30,0.357
2018-04-12,1.10,27.4,17.5,7.6,1.10,0.353
2018-04-13,2.70,29.1,19.5,14.7,2.70,0.350
2018-04-14,0.50,28.6,19.5,9.3,0.50,0.347
2018-04-15,3.70,28.0,19.6,9.2,3.70,0.348
2018-04-16,1.30,29.2,16.9,9.5,1.30,0.346
2018-04-17,10.20,27.2,19.1,7.8,10.20,0.347
2018-04-18,3.50,28.4,19.8,8.7,3.50,0.351
2018-04-19,7.90,26.2,19.9,10.7,7.90,0.359
2018-04-20,9.60,26.2,19.1,11.4,9.60,0.362
2018-04-21,8.10,27.6,18.3,8.2,8.10,0.373
2018-04-22,1.20,28.2,17.9,7.7,1.20,0.375
2018-04-23,7.90,24.6,20.0,8.4,7.90,0.378
2018-04-24,0.90,27.7,19.5,7.7,0.90,0.375
2018-04-25,31.20,26.8,19.2,12.2,31.20,0.378
2018-04-26,2.00,27.8,19.2,11.8,2.00,0.382
2018-04-27,2.90,28.1,19.5,11.5,2.90,0.380
2018-04-28,1.20,27.9,18.4,7.6,1.20,0.382
2018-04-29,0.00,27.8,19.2,15.7,0.00,0.379
2018-04-30,0.00,27.8,17.2,17.7,0.00,0.373
2018-05-01,0.00,27.6,15.8,9.5,0.00,0.368
2018-05-02,0.20,27.3,16.8,9.8,0.20,0.364
2018-05-03,0.30,27.4,17.0,8.7,0.30,0.362
2018-05-04,0.00,28.4,18.2,10.5,0.00,0.359
2018-05-05,0.00,28.5,18.5,12.8,0.00,0.355
2018-05-06,0.00,29.0,17.2,11.5,0.00,0.351
2018-05-07,0.00,29.4,17.5,9.7,0.00,0.346
2018-05-08,0.00,29.4,17.4,12.0,0.00,0.340
2018-05-09,0.00,28.5,18.1,13.3,0.00,0.334
2018-05-10,0.30,28.4,18.1,10.4,0.30,0.330
2018-05-11,0.40,28.4,16.5,7.2,0.40,0.325
2018-05-12,0.00,29.1,17.5,12.8,0.00,0.324
2018-05-13,0.00,28.9,18.2,14.1,0.00,0.319
2018-05-14,0.00,29.5,18.3,12.5,0.00,0.314
2018-05-15,0.10,29.4,18.5,8.2,0.10,0.310
2018-05-16,0.50,28.4,18.9,15.2,0.50,0.307
2018-05-17,2.80,27.9,19.6,10.4,2.80,0.304
2018-05-18,1.50,28.6,19.0,10.0,1.50,0.303
2018-05-19,5.00,27.2,20.2,9.7,5.00,0.304
2018-05-20,10.60,27.5,18.7,7.6,10.60,0.311
2018-05-21,5.90,27.9,19.0,6.5,5.90,0.321
2018-05-22,0.70,28.8,19.1,12.8,0.70,0.320
2018-05-23,1.20,28.3,20.1,11.7,1.20,0.317
2018-05-24,3.60,27.7,18.5,13.3,3.60,0.315
2018-05-25,0.70,28.0,18.9,10.0,0.70,0.312
2018-05-26,0.90,28.9,19.3,13.2,0.90,0.310
2018-05-27,1.00,28.3,19.5,14.9,1.00,0.307
2018-05-28,0.00,29.2,19.0,12.6,0.00,0.305
2018-05-29,0.40,28.6,18.0,9.3,0.40,0.298
2018-05-30,1.10,28.0,18.0,12.3,1.10,0.293
2018-05-31,0.30,29.1,17.6,11.2,0.30,0.289
2018-06-01,0.00,28.5,17.2,11.9,0.00,0.286
2018-06-02,0.30,28.0,18.4,11.7,0.30,0.283
2018-06-03,0.40,28.7,19.8,6.2,0.40,0.280
2018-06-04,1.80,29.4,19.8,9.7,1.80,0.276
2018-06-05,1.30,29.8,20.9,8.3,1.30,0.283
2018-06-06,0.10,29.0,18.4,11.4,0.10,0.326
2018-06-07,0.80,29.1,17.7,11.1,0.80,0.321
2018-06-08,2.50,29.8,17.5,13.0,2.50,0.319
2018-06-09,2.60,29.0,17.9,6.3,2.60,0.319
2018-06-10,0.10,29.5,19.5,7.9,0.10,0.316
2018-06-11,1.10,29.3,18.3,11.6,1.10,0.311
2018-06-12,0.90,28.4,19.5,13.7,0.90,0.307
2018-06-13,0.00,29.8,19.5,11.9,0.00,0.304
2018-06-14,0.40,28.5,18.7,13.7,0.40,0.300
2018-06-15,4.20,27.8,18.8,9.4,4.20,0.298
2018-06-16,0.50,28.2,17.4,7.9,0.50,0.297
2018-06-17,0.00,29.4,16.7,8.0,0.00,0.294
2018-06-18,0.00,29.7,16.4,9.3,0.00,0.291
2018-06-19,1.90,29.0,16.7,11.5,1.90,0.289
2018-06-20,0.20,29.4,18.5,16.9,0.20,0.286
2018-06-21,1.50,28.5,20.5,12.5,1.50,0.284
2018-06-22,10.60,28.4,19.8,13.3,10.60,0.282
2018-06-23,7.10,28.0,19.7,11.8,7.10,0.283
2018-06-24,1.50,26.6,19.3,12.5,1.50,0.290
2018-06-25,6.80,22.9,19.2,8.6,6.80,0.291
2018-06-26,5.10,26.6,18.6,10.6,5.10,0.295
2018-06-27,0.90,28.4,17.9,10.8,0.90,0.302
2018-06-28,0.90,28.3,18.5,10.3,0.90,0.300
2018-06-29,0.20,28.0,18.2,11.2,0.20,0.297
2018-06-30,0.80,27.8,17.2,13.2,0.80,0.291
2018-07-01,0.30,29.0,16.8,10.1,0.30,0.286
2018-07-02,0.20,28.6,15.0,9.3,0.20,0.283
2018-07-03,0.00,28.6,15.9,14.9,0.00,0.280
2018-07-04,0.00,28.2,16.4,17.1,0.00,0.276
2018-07-05,0.00,25.6,17.2,22.3,0.00,0.273
2018-07-06,0.00,26.5,14.3,17.4,0.00,0.269
2018-07-07,0.00,29.0,14.2,12.4,0.00,0.263
2018-07-08,1.10,29.9,15.9,12.6,1.10,0.259
2018-07-09,0.00,28.9,17.1,12.6,0.00,0.257
2018-07-10,0.00,28.8,17.0,11.8,0.00,0.253
2018-07-11,0.00,28.6,17.6,12.4,0.00,0.249
2018-07-12,0.00,28.5,15.6,12.9,0.00,0.245
2018-07-13,0.00,28.5,16.5,11.1,0.00,0.241
2018-07-14,0.00,28.1,17.0,15.0,0.00,0.238
2018-07-15,1.50,27.6,18.9,14.4,1.50,0.236
2018-07-16,0.00,28.2,18.1,15.2,0.00,0.232
2018-07-17,0.20,28.2,16.5,15.8,0.20,0.229
2018-07-18,0.00,29.0,17.0,13.8,0.00,0.228
2018-07-19,0.00,29.8,17.5,14.2,0.00,0.226
2018-07-20,0.00,28.9,17.2,13.4,0.00,0.224
2018-07-21,0.80,29.3,18.5,14.3,0.80,0.222
2018-07-22,0.40,30.6,18.6,11.2,0.40,0.221
2018-07-23,0.00,30.3,18.3,12.1,0.00,0.220
2018-07-24,0.00,30.1,17.8,11.3,0.00,0.217
2018-07-25,0.00,31.2,16.6,12.1,0.00,0.213
2018-07-26,0.00,31.7,16.8,11.2,0.00,0.211
2018-07-27,0.00,31.5,16.0,10.6,0.00,0.208
2018-07-28,0.00,31.0,15.1,12.1,0.00,0.206
2018-07-29,0.00,29.6,15.3,15.8,0.00,0.203
2018-07-30,0.00,31.1,15.4,15.2,0.00,0.203
2018-07-31,0.30,30.6,15.9,15.1,0.30,0.202
2018-08-01,0.60,30.5,17.2,13.6,0.60,0.202
2018-08-02,0.00,29.1,16.3,18.6,0.00,0.201
2018-08-03,0.00,26.8,16.6,21.6,0.00,0.199
2018-08-04,0.00,28.5,14.4,13.8,0.00,0.198
2018-08-05,0.00,28.6,14.6,17.2,0.00,0.198
2018-08-06,0.00,29.0,14.9,15.5,0.00,0.197
2018-08-07,0.60,27.9,15.4,10.1,0.60,0.195
2018-08-08,2.20,27.9,17.0,10.0,2.20,0.194
2018-08-09,2.60,29.8,18.0,11.5,2.60,0.196
2018-08-10,0.50,30.2,18.5,11.6,0.50,0.196
2018-08-11,0.40,30.8,18.1,12.4,0.40,0.194
2018-08-12,0.70,28.6,18.2,12.4,0.70,0.194
2018-08-13,1.10,30.5,19.1,7.3,1.10,0.193
2018-08-14,0.00,31.1,18.7,13.6,0.00,0.191
2018-08-15,0.00,31.5,17.4,12.7,0.00,0.190
2018-08-16,0.00,31.4,16.5,11.5,0.00,0.189
2018-08-17,0.00,30.0,16.0,12.4,0.00,0.191
2018-08-18,0.00,30.2,15.5,15.2,0.00,0.187
2018-08-19,0.00,31.5,14.9,11.8,0.00,0.187
2018-08-20,0.00,30.8,16.8,17.7,0.00,0.186
2018-08-21,0.70,29.8,18.0,10.2,0.70,0.184
2018-08-22,0.00,30.4,18.5,11.3,0.00,0.183
2018-08-23,0.00,29.0,18.1,9.8,0.00,0.182
2018-08-24,0.00,31.4,20.0,15.1,0.00,0.181
2018-08-25,0.20,31.8,18.1,16.6,0.20,0.180
2018-08-26,0.80,29.4,17.4,15.9,0.80,0.179
2018-08-27,0.70,30.0,17.0,7.4,0.70,0.182
2018-08-28,1.10,30.7,17.8,9.7,1.10,0.182
2018-08-29,2.40,28.6,19.1,12.1,2.40,0.182
2018-08-30,3.00,30.0,18.0,10.1,3.00,0.183
2018-08-31,3.40,30.0,18.2,8.9,3.40,0.184
2018-09-01,1.80,30.5,18.3,8.7,1.80,0.185
2018-09-02,6.40,29.5,20.0,12.6,6.40,0.183
2018-09-03,0.00,31.3,18.2,12.0,0.00,0.185
2018-09-04,0.00,29.0,16.0,15.3,0.00,0.183
2018-09-05,0.10,29.9,17.6,12.4,0.10,0.182
2018-09-06,0.30,29.5,20.0,12.2,0.30,0.181
2018-09-07,5.90,30.0,18.3,15.3,5.90,0.178
2018-09-08,9.50,29.5,19.8,15.0,9.50,0.185
2018-09-09,0.10,30.3,17.9,9.7,0.10,0.196
2018-09-10,0.20,31.0,18.0,14.8,0.20,0.194
2018-09-11,0.00,31.5,18.6,13.0,0.00,0.190
2018-09-12,0.00,30.0,18.0,12.8,0.00,0.189
2018-09-13,0.00,31.3,15.6,13.4,0.00,0.188
2018-09-14,0.00,30.3,16.9,11.1,0.00,0.189
2018-09-15,0.00,30.0,17.8,15.3,0.00,0.187
2018-09-16,0.00,30.5,16.4,15.1,0.00,0.185
2018-09-17,0.00,31.1,16.5,18.4,0.00,0.183
2018-09-18,1.60,31.9,17.0,10.4,1.60,0.182
2018-09-19,0.00,27.0,19.1,11.4,0.00,0.183
