latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-6.221441,107.00668,19.0,28800,Asia/Singapore,GMT+8

time,precipitation_sum (mm),temperature_2m_max (°C),temperature_2m_min (°C),wind_speed_10m_max (km/h),rain_sum (mm),soil_moisture_0_to_100cm_mean (m³/m³)
2025-12-15,2.90,33.0,25.0,25.1,2.90,0.143
2025-12-16,7.80,33.2,25.4,22.8,7.80,0.141
2025-12-17,0.80,33.1,25.4,22.9,0.80,0.139
2025-12-18,7.20,32.5,24.6,25.6,7.20,0.140
2025-12-19,6.90,31.0,24.6,17.7,6.90,0.143
2025-12-20,1.50,31.9,24.5,19.0,1.50,0.139
2025-12-21,10.40,30.5,24.6,15.4,10.40,0.143
2025-12-22,9.20,30.9,24.2,15.6,9.20,0.152
2025-12-23,2.10,31.8,24.1,15.7,2.10,0.148
2025-12-24,13.70,30.5,23.9,12.3,13.70,0.159
2025-12-25,21.20,32.3,24.9,13.4,21.20,0.164
2025-12-26,7.60,30.6,24.5,15.1,7.60,0.171
2025-12-27,2.30,31.6,25.9,17.5,2.30,0.163
2025-12-28,15.70,31.4,25.0,12.2,15.70,0.168
2025-12-29,3.90,30.4,25.0,14.5,3.90,0.164
2025-12-30,29.90,30.2,24.5,13.7,29.90,0.168
2025-12-31,27.20,27.2,23.7,15.2,27.20,0.187
2026-01-01,7.50,30.1,23.5,14.0,7.50,0.191
2026-01-02,28.80,30.1,23.9,11.0,28.80,0.191
2026-01-03,19.40,26.8,23.5,12.5,19.40,0.214
2026-01-04,7.40,29.5,22.4,11.6,7.40,0.222
2026-01-05,6.60,30.0,23.4,13.7,6.60,0.213
2026-01-06,5.00,31.2,24.6,13.4,5.00,0.191
2026-01-07,5.90,30.0,24.0,13.9,5.90,0.175
2026-01-08,1.30,29.9,24.7,16.8,1.30,0.173
2026-01-09,3.40,31.2,24.3,17.7,3.40,0.167
2026-01-10,5.10,28.0,23.9,14.2,5.10,0.161
2026-01-11,8.00,28.1,24.0,16.8,8.00,0.159
2026-01-12,50.00,27.4,23.2,14.7,50.00,0.180
2026-01-13,5.80,29.0,23.1,19.7,5.80,0.172
2026-01-14,8.60,28.4,23.7,17.5,8.60,0.176
2026-01-15,2.90,28.5,23.2,17.3,2.90,0.181
2026-01-16,7.10,29.1,23.8,16.1,7.10,0.180
2026-01-17,37.20,28.6,23.0,15.7,37.20,0.184
2026-01-18,64.20,28.0,23.0,11.9,64.20,0.213
2026-01-19,2.80,29.0,23.2,14.2,2.80,0.211
2026-01-20,6.20,28.6,23.0,16.8,6.20,0.212
2026-01-21,6.00,28.4,23.8,20.8,6.00,0.219
2026-01-22,31.90,26.2,23.1,14.5,31.90,0.232
2026-01-23,39.70,27.3,22.8,19.5,39.70,0.257
2026-01-24,5.90,28.6,22.9,17.9,5.90,0.270
2026-01-25,2.90,29.6,22.5,17.1,2.90,0.270
2026-01-26,5.70,28.9,22.9,14.8,5.70,0.270
2026-01-27,21.20,28.8,23.0,16.9,21.20,0.268
2026-01-28,19.20,28.6,23.5,19.0,19.20,0.270
2026-01-29,34.00,27.8,22.5,16.3,34.00,0.289
2026-01-30,6.80,28.5,22.4,10.7,6.80,0.297
2026-01-31,11.70,29.2,23.4,13.1,11.70,0.302
2026-02-01,13.10,29.0,22.6,15.1,13.10,0.307
2026-02-02,14.70,28.2,22.8,16.1,14.70,0.312
2026-02-03,5.20,29.0,22.4,14.9,5.20,0.314
2026-02-04,8.50,29.3,24.1,17.3,8.50,0.310
2026-02-05,9.50,29.6,23.4,16.2,9.50,0.309
2026-02-06,9.20,29.1,23.5,17.8,9.20,0.305
2026-02-07,4.90,28.5,23.2,14.9,4.90,0.303
2026-02-08,15.90,28.5,22.8,13.1,15.90,0.302
2026-02-09,20.10,28.9,23.1,15.9,20.10,0.301
2026-02-10,5.10,29.5,23.7,14.8,5.10,0.300
2026-02-11,2.40,30.4,24.2,16.7,2.40,0.296
2026-02-12,22.70,29.8,24.4,17.4,22.70,0.298
2026-02-13,5.30,28.8,23.7,13.1,5.30,0.302
2026-02-14,18.50,29.9,23.4,13.2,18.50,0.304
2026-02-15,7.50,29.2,23.0,13.4,7.50,0.303
2026-02-16,16.10,28.5,23.9,18.0,16.10,0.300
2026-02-17,17.90,30.6,24.0,15.1,17.90,0.301
2026-02-18,4.90,29.3,23.9,14.7,4.90,0.302
2026-02-19,37.90,27.0,22.9,17.1,37.90,0.317
2026-02-20,26.80,28.7,23.0,15.3,26.80,0.327
2026-02-21,5.30,29.4,24.0,15.2,5.30,0.325
2026-02-22,15.20,30.1,23.3,15.4,15.20,0.330
2026-02-23,49.80,28.2,23.3,11.2,49.80,0.332
2026-02-24,0.00,30.4,23.6,17.1,0.00,0.331
2026-02-25,0.00,32.3,24.4,17.6,0.00,0.325
2026-02-26,0.00,31.8,24.8,17.1,0.00,0.314
2026-02-27,3.30,28.0,24.6,18.1,3.30,0.305
2026-02-28,4.20,31.1,24.5,17.7,4.20,0.297
2026-03-01,6.80,32.0,24.8,12.5,6.80,0.301
2026-03-02,4.60,29.6,24.6,14.7,4.60,0.299
2026-03-03,14.00,30.5,24.1,19.7,14.00,0.296
2026-03-04,9.30,30.9,24.5,18.9,9.30,0.289
2026-03-05,2.50,29.4,24.8,22.2,2.50,0.290
2026-03-06,2.90,28.6,24.2,18.2,2.90,0.293
2026-03-07,17.50,29.8,23.4,15.4,17.50,0.296
2026-03-08,36.60,27.9,22.8,14.0,36.60,0.322
2026-03-09,1.60,30.5,23.3,15.5,1.60,0.320
2026-03-10,2.50,31.1,24.8,16.8,2.50,0.315
2026-03-11,1.20,31.2,24.0,15.7,1.20,0.311
2026-03-12,5.70,32.0,24.0,17.2,5.70,0.310
2026-03-13,0.90,32.8,22.9,14.0,0.90,0.306
2026-03-14,0.10,33.5,23.2,17.0,0.10,0.298
2026-03-15,2.60,32.0,24.1,16.6,2.60,0.292
2026-03-16,5.10,33.1,23.7,15.1,5.10,0.287
2026-03-17,5.30,31.6,24.1,12.4,5.30,0.291
2026-03-18,0.50,32.0,24.0,16.1,0.50,0.285
2026-03-19,0.20,33.8,24.2,12.8,0.20,0.279
2026-03-20,3.30,34.8,24.3,12.5,3.30,0.277
2026-03-21,3.50,33.0,23.7,14.8,3.50,0.277
2026-03-22,0.30,33.0,23.9,9.5,0.30,0.270
2026-03-23,1.30,33.3,24.4,15.9,1.30,0.261
2026-03-24,8.70,31.4,24.0,15.0,8.70,0.255
2026-03-25,2.30,32.6,25.3,16.0,2.30,0.256
2026-03-26,3.80,30.1,24.0,14.4,3.80,0.256
2026-03-27,8.40,29.8,24.3,15.1,8.40,0.264
2026-03-28,10.00,28.0,24.0,10.5,10.00,0.262
2026-03-29,11.10,31.8,24.6,9.9,11.10,0.248
2026-03-30,0.90,31.0,24.0,9.9,0.90,0.247
2026-03-31,11.90,30.3,24.3,8.1,11.90,0.249
2026-04-01,1.90,32.2,24.4,11.6,1.90,0.245
2026-04-02,11.80,31.1,24.0,11.9,11.80,0.236
2026-04-03,3.50,33.6,24.0,9.5,3.50,0.242
2026-04-04,11.50,31.6,24.1,10.6,11.50,0.240
2026-04-05,0.90,32.0,24.6,13.4,0.90,0.241
2026-04-06,4.60,32.2,24.4,9.4,4.60,0.236
2026-04-07,0.90,32.1,24.5,12.5,0.90,0.234
2026-04-08,1.90,32.3,24.0,8.9,1.90,0.230
2026-04-09,10.70,30.5,25.4,17.1,10.70,0.225
2026-04-10,12.30,32.0,24.2,11.8,12.30,0.222
2026-04-11,4.20,32.7,24.5,12.4,4.20,0.214
2026-04-12,8.60,33.1,24.5,10.1,8.60,0.196
2026-04-13,2.40,33.0,24.5,11.7,2.40,0.191
2026-04-14,12.80,32.5,25.5,11.5,12.80,0.176
2026-04-15,13.20,32.5,24.3,8.9,13.20,0.166
2026-04-16,7.50,32.9,24.1,9.4,7.50,0.160
2026-04-17,13.30,31.5,24.0,9.7,13.30,0.160
2026-04-18,6.50,32.2,25.1,13.3,6.50,0.153
2026-04-19,1.20,34.0,24.5,11.3,1.20,0.142
2026-04-20,1.30,33.8,24.5,12.7,1.30,0.140
2026-04-21,17.90,32.8,24.2,15.2,17.90,0.137
2026-04-22,8.10,32.8,23.9,10.5,8.10,0.142
2026-04-23,0.80,32.2,25.2,10.9,0.80,0.132
2026-04-24,1.30,33.6,25.4,12.4,1.30,0.129
2026-04-25,2.20,35.4,24.8,16.6,2.20,0.121
2026-04-26,5.80,34.0,25.3,12.2,5.80,0.121
2026-04-27,2.10,36.0,25.4,14.8,2.10,0.119
2026-04-28,8.30,33.2,24.1,9.3,8.30,0.130
2026-04-29,0.90,34.2,25.6,14.7,0.90,0.131
2026-04-30,28.30,33.3,24.9,10.3,28.30,0.132
2026-05-01,3.50,33.3,24.5,13.0,3.50,0.140
2026-05-02,2.80,31.0,24.3,11.0,2.80,0.137
2026-05-03,16.00,33.2,24.7,10.4,16.00,0.139
2026-05-04,22.40,30.9,24.4,9.2,22.40,0.151
2026-05-05,24.20,30.9,24.2,10.1,24.20,0.164
2026-05-06,1.10,32.7,24.3,10.1,1.10,0.171
2026-05-07,0.20,32.4,25.0,15.2,0.20,0.166
2026-05-08,0.10,32.8,24.1,8.9,0.10,0.163
2026-05-09,2.70,33.0,24.3,10.5,2.70,0.160
2026-05-10,6.60,33.8,24.5,16.2,6.60,0.156
2026-05-11,5.10,34.8,24.8,10.6,5.10,0.150
2026-05-12,1.80,33.8,25.8,16.2,1.80,0.149
2026-05-13,0.20,35.3,25.0,10.8,0.20,0.145
2026-05-14,1.80,34.7,25.7,13.1,1.80,0.144
2026-05-15,5.70,34.0,25.5,10.4,5.70,0.143
2026-05-16,10.40,30.8,25.5,7.4,10.40,0.158
2026-05-17,0.70,31.4,25.2,10.2,0.70,0.166
2026-05-18,2.10,32.9,24.6,10.9,2.10,0.162
2026-05-19,1.90,31.7,25.0,11.8,1.90,0.157
2026-05-20,4.40,30.2,25.6,11.9,4.40,0.155
2026-05-21,2.30,33.5,24.4,7.9,2.30,0.156
2026-05-22,6.10,34.0,25.4,9.2,6.10,0.153
2026-05-23,16.30,30.7,25.4,9.3,16.30,0.160
2026-05-24,14.50,30.2,24.6,11.4,14.50,0.163
2026-05-25,0.50,32.3,23.9,13.3,0.50,0.165
2026-05-26,1.50,32.9,24.2,12.5,1.50,0.161
2026-05-27,0.00,32.4,23.8,9.1,0.00,0.157
2026-05-28,0.00,32.8,24.0,8.0,0.00,0.152
2026-05-29,0.00,33.3,23.7,11.7,0.00,0.140
2026-05-30,2.80,33.3,24.7,11.3,2.80,0.140
2026-05-31,0.20,30.9,25.3,6.6,0.20,0.139
2026-06-01,3.40,33.7,25.4,12.1,3.40,0.137
