id,Tanggal / Waktu Kejadian,Minggu,Bulan,Tahun,Kode Provinsi,Provinsi,Kode Kabupaten,Kabupaten,Kode Jenis Kejadian,Nama Kejadian,Jenis Bencana,is_bencana,Jumlah Kejadian,Meninggal,Hilang,Luka / Sakit,menderita_mengungsi,Rumah Rusak Berat,Rumah Rusak Sedang,Rumah Rusak Ringan,Rumah Terendam,Satuan Pendidikan Rusak,Rumah Ibadat Rusak,Fasilitas Pelayanan Kesehatan Rusak,Kantor Rusak,Jembatan Rusak
8bd579b6-9fad-4a60-be4e-356b3fe96f6f,2019-05-05 00:01:00.000,18,5,2019,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,113,0,0,0,4,0,0,0,0,0
aee4f8ba-6007-4e98-99a8-a3e98193ea2d,2019-04-27 13:00:00.000,17,4,2019,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,3000,0,0,0,0,0,0,0,0,0
6a33d39d-7205-4d60-9bad-8e46f854b787,2019-04-26 09:00:00.000,17,4,2019,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,1519,0,0,300,0,0,0,0,0,0
1b79a0c3-bc82-4082-b3cc-2b73e0da0b3c,2019-04-19 06:00:00.000,16,4,2019,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,600,0,0,0,80,0,0,0,0,0
5c9754b9-cbe6-4c51-b13c-6585a13f1db5,2019-04-13 20:00:00.000,15,4,2019,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
46c36007-1535-46cb-be36-48de0a2f97a3,2019-04-08 18:00:00.000,15,4,2019,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,0,0,0,0,270,0,0,0,0,0
65386cff-98c0-4aa5-b1f8-06d2bfb97ae6,2019-02-17 07:28:00.000,7,2,2019,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,760,0,0,0,0,0,0,0,0,0
03860385-a980-486a-8897-29bd858fc377,2019-02-16 17:13:00.000,7,2,2019,32,Jawa Barat,32.75,Kota Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,800,0,0,0,0,0,0,0,0,0
3a08cbd2-e913-4d9b-be02-3becd7f40f4b,2019-02-16 00:01:00.000,7,2,2019,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,15,0,0,0,0,0,0,0,0,0
e5cfdf1a-9d7f-4fb8-9627-a9e3d2d7d749,2019-01-30 07:30:00.000,5,1,2019,32,Jawa Barat,32.16,Bekasi,1010,Banjir,Banjir,True,1.0,0,0,0,2425,0,0,0,485,1,0,0,0,0
